est_method,cp_time,dets,error,habitat
knn,50,605,34,3
knn,50,483,67,3
knn,50,483,12,3
knn,50,483,12,3
knn,50,498,8,3
knn,50,498,12,3
knn,50,498,17,3
knn,50,464,17,3
knn,50,464,30,3
knn,50,464,12,3
knn,50,456,26,3
knn,50,456,34,3
knn,50,456,17,3
knn,50,450,24,1
knn,50,450,35,1
knn,50,450,8,1
knn,50,437,33,1
knn,50,437,12,1
knn,50,437,8,1
knn,50,543,12,2
knn,50,543,34,2
knn,50,543,24,2
knn,50,307,92,5
knn,50,307,37,5
knn,50,307,34,5
knn,50,325,60,5
knn,50,325,37,5
knn,50,325,8,5
knn,50,343,102,5
knn,50,343,26,5
knn,50,343,12,5
knn,50,382,120,4
knn,50,382,12,4
knn,50,382,42,4
knn,50,459,35,3
knn,50,459,17,3
knn,50,459,12,3
knn,50,502,35,4
knn,50,502,24,4
knn,50,502,17,4
knn,50,413,113,2
knn,50,413,25,2
knn,50,413,19,2
knn,50,487,34,2
knn,50,487,12,2
knn,50,487,47,2
knn,50,420,83,4
knn,50,420,34,4
knn,50,420,30,4
knn,50,502,16,3
knn,50,502,34,3
knn,50,502,42,3
knn,50,385,43,2
knn,50,385,30,2
knn,50,385,17,2
knn,50,423,42,2
knn,50,423,26,2
knn,50,423,0,2
knn,50,458,25,3
knn,50,458,65,3
knn,50,458,33,3
knn,50,396,33,3
knn,50,396,12,3
knn,50,396,19,3
knn,50,343,35,2
knn,50,343,30,2
knn,50,343,30,2
knn,50,378,37,2
knn,50,378,51,2
knn,50,378,8,2
knn,50,517,19,3
knn,50,517,19,3
knn,50,517,30,3
knn,50,327,24,4
knn,50,327,37,4
knn,50,327,12,4
knn,50,311,8,4
knn,50,311,60,4
knn,50,311,27,4
knn,50,369,8,4
knn,50,369,88,4
knn,50,369,50,4
knn,50,392,26,3
knn,50,392,48,3
knn,50,392,25,3
knn,50,484,17,3
knn,50,484,34,3
knn,50,484,19,3
knn,50,420,42,2
knn,50,420,17,2
knn,50,420,17,2
knn,50,590,19,3
knn,50,590,49,3
knn,50,590,19,3
knn,50,443,35,3
knn,50,443,37,3
knn,50,443,69,3
knn,50,477,12,3
knn,50,477,8,3
knn,50,477,17,3
knn,50,435,53,2
knn,50,435,37,2
knn,50,435,64,2
knn,50,442,50,2
knn,50,442,19,2
knn,50,442,12,2
knn,50,288,19,3
knn,50,288,17,3
knn,50,288,25,3
knn,50,345,8,3
knn,50,345,67,3
knn,50,345,42,3
knn,50,320,53,1
knn,50,320,17,1
knn,50,320,53,1
knn,50,247,34,4
knn,50,247,67,4
knn,50,247,67,4
knn,50,495,56,3
knn,50,495,26,3
knn,50,495,25,3
knn,50,337,26,4
knn,50,337,72,4
knn,50,337,24,4
knn,50,397,35,4
knn,50,397,75,4
knn,50,397,26,4
knn,50,436,42,4
knn,50,436,118,4
knn,50,436,17,4
knn,50,436,34,4
knn,50,436,24,4
knn,50,436,26,4
knn,50,433,30,3
knn,50,433,30,3
knn,50,433,49,3
knn,50,524,30,3
knn,50,524,30,3
knn,50,524,30,3
knn,50,503,30,3
knn,50,503,25,3
knn,50,503,12,3
knn,50,474,26,3
knn,50,474,17,3
knn,50,474,19,3
knn,50,493,26,3
knn,50,493,8,3
knn,50,493,12,3
knn,50,483,37,3
knn,50,483,17,3
knn,50,483,12,3
knn,50,507,25,2
knn,50,507,34,2
knn,50,507,67,2
knn,50,444,26,3
knn,50,444,42,3
knn,50,444,8,3
knn,50,482,26,4
knn,50,482,67,4
knn,50,482,12,4
knn,50,440,48,3
knn,50,440,8,3
knn,50,440,8,3
knn,50,409,47,3
knn,50,409,19,3
knn,50,409,19,3
knn,50,290,26,3
knn,50,290,17,3
knn,50,290,56,3
knn,50,468,35,3
knn,50,468,24,3
knn,50,468,17,3
knn,50,448,12,1
knn,50,448,203,1
knn,50,448,12,1
knn,50,449,71,1
knn,50,449,59,1
knn,50,449,37,1
knn,50,306,35,4
knn,50,306,26,4
knn,50,306,12,4
knn,50,457,26,1
knn,50,457,17,1
knn,50,457,18,1
knn,50,471,26,4
knn,50,471,26,4
knn,50,471,12,4
knn,50,512,30,3
knn,50,512,19,3
knn,50,512,56,3
knn,50,487,34,3
knn,50,487,63,3
knn,50,487,89,3
knn,50,467,30,3
knn,50,467,34,3
knn,50,467,37,3
knn,50,456,19,3
knn,50,456,59,3
knn,50,456,8,3
knn,50,462,19,2
knn,50,462,42,2
knn,50,462,24,2
knn,50,500,12,1
knn,50,500,34,1
knn,50,500,25,1
knn,50,506,19,1
knn,50,506,17,1
knn,50,506,17,1
knn,50,444,18,2
knn,50,444,58,2
knn,50,444,75,2
knn,50,441,12,1
knn,50,441,37,1
knn,50,441,37,1
knn,50,595,50,2
knn,50,595,60,2
knn,50,595,53,2
knn,50,440,35,2
knn,50,440,79,2
knn,50,440,17,2
knn,50,428,93,2
knn,50,428,41,2
knn,50,428,17,2
knn,50,452,17,1
knn,50,452,17,1
knn,50,452,17,1
knn,50,324,63,1
knn,50,324,35,1
knn,50,324,83,1
knn,50,268,35,4
knn,50,268,47,4
knn,50,268,41,4
knn,50,348,8,4
knn,50,348,8,4
knn,50,348,34,4
knn,50,267,34,4
knn,50,267,53,4
knn,50,267,12,4
knn,50,316,19,5
knn,50,316,34,5
knn,50,316,34,5
knn,50,468,35,4
knn,50,468,49,4
knn,50,468,42,4
knn,50,398,42,2
knn,50,398,42,2
knn,50,398,35,2
knn,50,274,25,3
knn,50,274,23,3
knn,50,274,23,3
knn,50,640,42,4
knn,50,640,18,4
knn,50,640,30,4
knn,50,628,8,4
knn,50,628,37,4
knn,50,628,64,4
knn,50,463,12,4
knn,50,463,37,4
knn,50,463,37,4
knn,50,307,25,4
knn,50,307,30,4
knn,50,307,35,4
knn,50,584,24,5
knn,50,584,51,5
knn,50,584,34,5
knn,50,683,19,4
knn,50,683,26,4
knn,50,683,83,4
knn,50,760,17,4
knn,50,760,24,4
knn,50,760,67,4
knn,50,443,8,4
knn,50,443,12,4
knn,50,443,0,4
knn,50,465,37,4
knn,50,465,0,4
knn,50,465,12,4
knn,50,382,42,3
knn,50,382,33,3
knn,50,382,142,3
knn,50,464,59,3
knn,50,464,51,3
knn,50,464,37,3
knn,50,344,35,1
knn,50,344,25,1
knn,50,344,72,1
knn,50,374,19,3
knn,50,374,69,3
knn,50,374,30,3
knn,50,309,30,4
knn,50,309,51,4
knn,50,309,102,4
knn,50,480,53,1
knn,50,480,34,1
knn,50,480,71,1
knn,50,369,67,1
knn,50,369,66,1
knn,50,369,37,1
knn,50,414,19,2
knn,50,414,19,2
knn,50,414,33,2
knn,50,240,42,2
knn,50,240,43,2
knn,50,240,33,2
knn,50,296,41,4
knn,50,296,45,4
knn,50,296,34,4
knn,50,335,37,4
knn,50,335,17,4
knn,50,335,12,4
knn,50,305,37,1
knn,50,305,24,1
knn,50,305,8,1
knn,50,416,24,1
knn,50,416,18,1
knn,50,416,49,1
knn,50,306,17,4
knn,50,306,34,4
knn,50,306,23,4
knn,50,187,18,4
knn,50,187,67,4
knn,50,187,50,4
knn,50,332,19,4
knn,50,332,19,4
knn,50,332,17,4
knn,50,323,37,4
knn,50,323,24,4
knn,50,323,30,4
knn,50,329,34,4
knn,50,329,12,4
knn,50,329,34,4
knn,50,284,8,1
knn,50,284,17,1
knn,50,284,34,1
knn,50,261,67,4
knn,50,261,37,4
knn,50,261,49,4
knn,50,279,17,4
knn,50,279,19,4
knn,50,279,37,4
knn,50,227,50,4
knn,50,227,24,4
knn,50,227,17,4
knn,50,320,12,1
knn,50,320,0,1
knn,50,320,19,1
knn,50,345,23,1
knn,50,345,24,1
knn,50,345,34,1
knn,50,300,50,4
knn,50,300,50,4
knn,50,300,50,4
knn,50,282,17,4
knn,50,282,17,4
knn,50,282,17,4
knn,50,224,17,4
knn,50,224,17,4
knn,50,224,17,4
knn,50,302,50,4
knn,50,302,50,4
knn,50,302,17,4
knn,50,340,75,4
knn,50,340,50,4
knn,50,340,58,4
knn,55,244,37,4
knn,55,244,35,4
knn,55,244,35,4
knn,55,274,35,5
knn,55,274,77,5
knn,55,274,85,5
knn,55,311,86,5
knn,55,311,42,5
knn,55,311,109,5
knn,55,260,59,4
knn,55,260,71,4
knn,55,260,33,4
knn,55,191,42,4
knn,55,191,56,4
knn,55,191,25,4
knn,55,151,37,4
knn,55,151,34,4
knn,55,151,45,4
knn,55,228,77,4
knn,55,228,67,4
knn,55,228,56,4
knn,55,203,51,4
knn,55,203,42,4
knn,55,203,56,4
knn,55,222,50,4
knn,55,222,12,4
knn,55,222,42,4
knn,55,166,30,4
knn,55,166,45,4
knn,55,166,12,4
knn,55,297,26,4
knn,55,297,71,4
knn,55,297,26,4
knn,55,213,8,4
knn,55,213,30,4
knn,55,213,17,4
knn,55,179,35,4
knn,55,179,34,4
knn,55,179,56,4
knn,55,256,51,3
knn,55,256,51,3
knn,55,256,43,3
knn,55,240,0,3
knn,55,240,25,3
knn,55,240,30,3
knn,55,212,26,3
knn,55,212,26,3
knn,55,212,8,3
knn,55,321,42,4
knn,55,321,49,4
knn,55,321,60,4
knn,55,250,34,1
knn,55,250,61,1
knn,55,250,34,1
knn,55,271,19,4
knn,55,271,26,4
knn,55,271,53,4
knn,55,337,8,4
knn,55,337,42,4
knn,55,337,23,4
knn,55,393,26,4
knn,55,393,26,4
knn,55,393,26,4
knn,55,167,37,4
knn,55,167,37,4
knn,55,167,67,4
knn,55,166,59,4
knn,55,166,125,4
knn,55,166,0,4
knn,55,161,35,4
knn,55,161,150,4
knn,55,161,92,4
knn,55,147,8,3
knn,55,147,85,3
knn,55,147,30,3
knn,55,136,19,3
knn,55,136,34,3
knn,55,136,25,3
knn,55,160,34,3
knn,55,160,37,3
knn,55,160,37,3
knn,55,115,30,3
knn,55,115,37,3
knn,55,115,24,3
knn,55,189,53,4
knn,55,189,69,4
knn,55,189,69,4
knn,55,161,17,3
knn,55,161,8,3
knn,55,161,8,3
knn,55,244,42,4
knn,55,244,30,4
knn,55,244,0,4
knn,55,235,17,4
knn,55,235,35,4
knn,55,235,49,4
knn,55,285,34,4
knn,55,285,49,4
knn,55,285,53,4
knn,55,199,47,4
knn,55,199,71,4
knn,55,199,47,4
knn,55,218,59,4
knn,55,218,8,4
knn,55,218,67,4
knn,55,278,53,3
knn,55,278,100,3
knn,55,278,34,3
knn,55,157,30,3
knn,55,157,34,3
knn,55,157,12,3
knn,55,166,42,3
knn,55,166,42,3
knn,55,166,43,3
knn,55,284,0,5
knn,55,284,35,5
knn,55,284,109,5
knn,55,177,37,5
knn,55,177,42,5
knn,55,177,24,5
knn,55,151,34,4
knn,55,151,33,4
knn,55,151,25,4
knn,55,171,19,4
knn,55,171,34,4
knn,55,171,47,4
knn,55,177,12,4
knn,55,177,45,4
knn,55,177,12,4
knn,55,247,24,1
knn,55,247,64,1
knn,55,247,24,1
knn,55,121,34,4
knn,55,121,19,4
knn,55,121,34,4
knn,55,158,37,4
knn,55,158,60,4
knn,55,158,37,4
knn,55,209,64,5
knn,55,209,8,5
knn,55,209,8,5
knn,55,207,51,4
knn,55,207,25,4
knn,55,207,35,4
knn,55,186,85,4
knn,55,186,42,4
knn,55,186,77,4
knn,55,183,77,4
knn,55,183,19,4
knn,55,183,42,4
knn,55,263,30,1
knn,55,263,33,1
knn,55,263,34,1
knn,55,254,63,5
knn,55,254,79,5
knn,55,254,75,5
knn,55,210,79,5
knn,55,210,26,5
knn,55,210,69,5
knn,55,259,61,5
knn,55,259,17,5
knn,55,259,37,5
knn,55,187,90,5
knn,55,187,34,5
knn,55,187,24,5
knn,55,198,136,5
knn,55,198,26,5
knn,55,198,33,5
knn,55,195,111,5
knn,55,195,8,5
knn,55,195,42,5
knn,55,311,37,2
knn,55,311,67,2
knn,55,311,33,2
knn,55,206,75,4
knn,55,206,59,4
knn,55,206,45,4
knn,55,185,24,4
knn,55,185,24,4
knn,55,185,24,4
knn,55,156,0,4
knn,55,156,12,4
knn,55,156,26,4
knn,55,165,37,4
knn,55,165,42,4
knn,55,165,56,4
knn,55,232,24,4
knn,55,232,24,4
knn,55,232,37,4
knn,55,255,24,4
knn,55,255,8,4
knn,55,255,8,4
knn,55,300,58,4
knn,55,300,42,4
knn,55,300,60,4
knn,55,288,42,2
knn,55,288,65,2
knn,55,288,51,2
knn,55,309,34,4
knn,55,309,56,4
knn,55,309,37,4
knn,55,240,12,4
knn,55,240,71,4
knn,55,240,82,4
knn,55,318,8,4
knn,55,318,60,4
knn,55,318,8,4
knn,55,296,26,3
knn,55,296,107,3
knn,55,296,12,3
knn,55,310,42,2
knn,55,310,61,2
knn,55,310,53,2
knn,55,260,61,2
knn,55,260,71,2
knn,55,260,65,2
knn,55,227,26,2
knn,55,227,56,2
knn,55,227,65,2
knn,55,195,53,3
knn,55,195,25,3
knn,55,195,65,3
knn,55,240,53,4
knn,55,240,148,4
knn,55,240,59,4
knn,55,182,137,3
knn,55,182,148,3
knn,55,182,124,3
knn,55,381,53,5
knn,55,381,77,5
knn,55,381,27,5
knn,55,140,34,4
knn,55,140,86,4
knn,55,140,50,4
knn,55,180,30,4
knn,55,180,77,4
knn,55,180,98,4
knn,55,207,30,4
knn,55,207,42,4
knn,55,207,12,4
knn,55,214,49,4
knn,55,214,72,4
knn,55,214,37,4
knn,55,306,30,3
knn,55,306,24,3
knn,55,306,24,3
knn,55,294,25,5
knn,55,294,17,5
knn,55,294,24,5
knn,55,286,37,4
knn,55,286,37,4
knn,55,286,37,4
knn,55,337,26,4
knn,55,337,53,4
knn,55,337,8,4
knn,55,294,8,5
knn,55,294,51,5
knn,55,294,77,5
knn,55,338,17,4
knn,55,338,79,4
knn,55,338,17,4
knn,55,379,37,5
knn,55,379,90,5
knn,55,379,37,5
knn,55,404,33,5
knn,55,404,72,5
knn,55,404,17,5
knn,55,288,33,5
knn,55,288,60,5
knn,55,288,74,5
knn,55,254,50,5
knn,55,254,86,5
knn,55,254,42,5
knn,55,194,53,5
knn,55,194,90,5
knn,55,194,51,5
knn,55,270,19,4
knn,55,270,124,4
knn,55,270,24,4
knn,55,173,49,4
knn,55,173,97,4
knn,55,173,26,4
knn,55,338,95,5
knn,55,338,86,5
knn,55,338,108,5
knn,55,207,118,5
knn,55,207,34,5
knn,55,207,86,5
knn,55,203,108,5
knn,55,203,53,5
knn,55,203,108,5
knn,55,227,42,4
knn,55,227,100,4
knn,55,227,67,4
knn,55,209,60,4
knn,55,209,25,4
knn,55,209,71,4
knn,55,195,85,5
knn,55,195,51,5
knn,55,195,85,5
knn,55,291,30,4
knn,55,291,56,4
knn,55,291,93,4
knn,55,258,74,5
knn,55,258,50,5
knn,55,258,50,5
knn,55,306,16,5
knn,55,306,17,5
knn,55,306,35,5
knn,55,259,336,5
knn,55,259,50,5
knn,55,259,45,5
knn,55,372,83,4
knn,55,372,9,4
knn,55,372,50,4
knn,55,421,86,5
knn,55,421,53,5
knn,55,421,53,5
knn,55,352,71,5
knn,55,352,17,5
knn,55,352,59,5
knn,55,411,160,4
knn,55,411,24,4
knn,55,411,132,4
knn,55,476,63,4
knn,55,476,23,4
knn,55,476,24,4
knn,55,332,117,4
knn,55,332,33,4
knn,55,332,45,4
knn,55,328,149,4
knn,55,328,17,4
knn,55,328,65,4
knn,55,234,153,4
knn,55,234,49,4
knn,55,234,59,4
knn,55,259,83,4
knn,55,259,17,4
knn,55,259,190,4
knn,55,202,112,4
knn,55,202,42,4
knn,55,202,53,4
knn,55,182,59,4
knn,55,182,59,4
knn,55,182,154,4
knn,55,225,136,4
knn,55,225,19,4
knn,55,225,136,4
knn,55,366,26,3
knn,55,366,67,3
knn,55,366,101,3
knn,55,252,56,4
knn,55,252,118,4
knn,55,252,132,4
knn,55,223,60,4
knn,55,223,95,4
knn,55,223,118,4
knn,55,216,53,4
knn,55,216,47,4
knn,55,216,102,4
knn,55,197,34,1
knn,55,197,53,1
knn,55,197,67,1
knn,55,522,37,4
knn,55,522,30,4
knn,55,522,25,4
knn,55,566,30,5
knn,55,566,19,5
knn,55,566,50,5
knn,55,546,42,4
knn,55,546,50,4
knn,55,546,50,4
knn,55,627,26,4
knn,55,627,45,4
knn,55,627,49,4
knn,55,277,301,4
knn,55,277,77,4
knn,55,277,50,4
knn,55,586,12,5
knn,55,586,12,5
knn,55,586,51,5
knn,55,687,17,5
knn,55,687,26,5
knn,55,687,17,5
knn,55,404,49,4
knn,55,404,25,4
knn,55,404,130,4
knn,55,284,42,3
knn,55,284,56,3
knn,55,284,102,3
knn,55,268,45,4
knn,55,268,45,4
knn,55,268,70,4
knn,55,339,26,4
knn,55,339,104,4
knn,55,339,101,4
knn,55,265,19,4
knn,55,265,109,4
knn,55,265,103,4
knn,55,292,26,3
knn,55,292,69,3
knn,55,292,87,3
knn,55,284,19,4
knn,55,284,107,4
knn,55,284,85,4
knn,55,271,23,4
knn,55,271,130,4
knn,55,271,202,4
knn,55,316,24,4
knn,55,316,138,4
knn,55,316,179,4
knn,55,255,24,4
knn,55,255,157,4
knn,55,255,119,4
knn,55,273,180,4
knn,55,273,90,4
knn,55,273,34,4
knn,55,315,165,4
knn,55,315,24,4
knn,55,315,47,4
knn,55,295,125,5
knn,55,295,19,5
knn,55,295,53,5
knn,55,306,106,5
knn,55,306,8,5
knn,55,306,37,5
knn,55,294,41,5
knn,55,294,42,5
knn,55,294,69,5
knn,55,263,41,4
knn,55,263,34,4
knn,55,263,50,4
knn,55,413,89,4
knn,55,413,19,4
knn,55,413,35,4
knn,55,176,153,5
knn,55,176,34,5
knn,55,176,64,5
knn,55,284,160,4
knn,55,284,17,4
knn,55,284,30,4
knn,55,313,172,4
knn,55,313,53,4
knn,55,313,53,4
knn,55,384,130,5
knn,55,384,67,5
knn,55,384,49,5
knn,55,346,146,4
knn,55,346,17,4
knn,55,346,26,4
knn,55,293,142,4
knn,55,293,24,4
knn,55,293,90,4
knn,55,334,148,4
knn,55,334,37,4
knn,55,334,26,4
knn,55,335,150,4
knn,55,335,45,4
knn,55,335,45,4
knn,55,298,236,4
knn,55,298,42,4
knn,55,298,42,4
knn,55,317,210,4
knn,55,317,37,4
knn,55,317,23,4
knn,55,264,192,5
knn,55,264,42,5
knn,55,264,42,5
knn,55,257,49,4
knn,55,257,37,4
knn,55,257,72,4
knn,55,201,26,4
knn,55,201,173,4
knn,55,201,24,4
knn,55,252,12,4
knn,55,252,19,4
knn,55,252,50,4
knn,55,229,35,2
knn,55,229,42,2
knn,55,229,17,2
knn,55,299,24,2
knn,55,299,53,2
knn,55,299,26,2
knn,55,211,42,4
knn,55,211,92,4
knn,55,211,37,4
knn,55,230,24,4
knn,55,230,50,4
knn,55,230,30,4
knn,55,273,19,4
knn,55,273,12,4
knn,55,273,25,4
knn,55,388,50,4
knn,55,388,17,4
knn,55,388,17,4
knn,55,316,12,4
knn,55,316,19,4
knn,55,316,25,4
knn,55,346,90,4
knn,55,346,19,4
knn,55,346,58,4
knn,55,277,30,4
knn,55,277,34,4
knn,55,277,67,4
knn,55,362,33,4
knn,55,362,30,4
knn,55,362,56,4
knn,55,347,58,4
knn,55,347,17,4
knn,55,347,95,4
knn,55,348,26,4
knn,55,348,51,4
knn,55,348,111,4
knn,55,330,24,4
knn,55,330,30,4
knn,55,330,25,4
knn,55,255,26,4
knn,55,255,108,4
knn,55,255,19,4
knn,55,313,37,4
knn,55,313,50,4
knn,55,313,25,4
knn,55,228,101,4
knn,55,228,67,4
knn,55,228,77,4
knn,55,217,79,4
knn,55,217,93,4
knn,55,217,97,4
knn,55,500,8,3
knn,55,500,24,3
knn,55,500,8,3
knn,55,323,30,4
knn,55,323,53,4
knn,55,323,19,4
knn,55,453,8,4
knn,55,453,8,4
knn,55,453,42,4
knn,55,388,59,2
knn,55,388,34,2
knn,55,388,42,2
knn,55,404,19,2
knn,55,404,37,2
knn,55,404,33,2
knn,55,371,37,2
knn,55,371,72,2
knn,55,371,71,2
knn,55,449,25,2
knn,55,449,51,2
knn,55,449,56,2
knn,55,398,26,4
knn,55,398,24,4
knn,55,398,25,4
knn,55,471,37,4
knn,55,471,17,4
knn,55,471,17,4
knn,55,404,26,4
knn,55,404,42,4
knn,55,404,8,4
knn,55,553,26,3
knn,55,553,17,3
knn,55,553,17,3
knn,55,561,19,3
knn,55,561,17,3
knn,55,561,12,3
knn,55,480,50,4
knn,55,480,17,4
knn,55,480,37,4
knn,55,536,26,4
knn,55,536,59,4
knn,55,536,26,4
knn,55,544,49,4
knn,55,544,12,4
knn,55,544,51,4
knn,55,477,8,4
knn,55,477,34,4
knn,55,477,34,4
knn,55,491,19,4
knn,55,491,37,4
knn,55,491,56,4
knn,55,454,17,3
knn,55,454,26,3
knn,55,454,16,3
knn,55,526,8,3
knn,55,526,17,3
knn,55,526,88,3
knn,55,420,37,4
knn,55,420,33,4
knn,55,420,19,4
knn,55,413,34,5
knn,55,413,33,5
knn,55,413,37,5
knn,55,452,26,5
knn,55,452,24,5
knn,55,452,42,5
knn,55,365,35,4
knn,55,365,61,4
knn,55,365,8,4
knn,55,391,42,4
knn,55,391,47,4
knn,55,391,34,4
knn,55,555,34,4
knn,55,555,60,4
knn,55,555,53,4
knn,55,357,59,4
knn,55,357,33,4
knn,55,357,37,4
knn,55,362,51,2
knn,55,362,53,2
knn,55,362,17,2
knn,55,353,67,1
knn,55,353,53,1
knn,55,353,24,1
knn,55,358,56,1
knn,55,358,37,1
knn,55,358,24,1
knn,55,358,50,1
knn,55,358,59,1
knn,55,358,74,1
knn,55,244,245,4
knn,55,244,71,4
knn,55,244,47,4
knn,55,400,33,5
knn,55,400,33,5
knn,55,400,12,5
knn,55,288,19,4
knn,55,288,19,4
knn,55,288,49,4
knn,55,413,50,4
knn,55,413,51,4
knn,55,413,30,4
knn,55,379,42,5
knn,55,379,53,5
knn,55,379,25,5
knn,55,407,34,5
knn,55,407,26,5
knn,55,407,42,5
knn,55,428,113,5
knn,55,428,42,5
knn,55,428,35,5
knn,55,402,154,2
knn,55,402,25,2
knn,55,402,42,2
knn,55,450,33,2
knn,55,450,34,2
knn,55,450,30,2
knn,55,461,25,2
knn,55,461,56,2
knn,55,461,60,2
knn,55,492,67,2
knn,55,492,25,2
knn,55,492,42,2
knn,55,418,19,5
knn,55,418,19,5
knn,55,418,67,5
knn,55,453,42,4
knn,55,453,56,4
knn,55,453,53,4
knn,55,370,17,5
knn,55,370,17,5
knn,55,370,30,5
knn,55,466,12,5
knn,55,466,24,5
knn,55,466,42,5
knn,55,443,60,3
knn,55,443,51,3
knn,55,443,37,3
knn,55,431,59,3
knn,55,431,42,3
knn,55,431,37,3
knn,55,357,8,3
knn,55,357,8,3
knn,55,357,24,3
knn,55,823,100,4
knn,55,823,100,4
knn,55,823,53,4
knn,55,438,35,4
knn,55,438,37,4
knn,55,438,59,4
knn,55,481,30,2
knn,55,481,19,2
knn,55,481,34,2
knn,55,498,8,3
knn,55,498,45,3
knn,55,498,8,3
knn,55,495,30,2
knn,55,495,37,2
knn,55,495,12,2
knn,55,411,56,2
knn,55,411,42,2
knn,55,411,25,2
knn,55,517,12,2
knn,55,517,26,2
knn,55,517,12,2
knn,55,434,34,4
knn,55,434,26,4
knn,55,434,12,4
knn,55,464,42,4
knn,55,464,8,4
knn,55,464,8,4
knn,55,1047,75,4
knn,55,1047,75,4
knn,55,1047,69,4
knn,55,512,42,4
knn,55,512,12,4
knn,55,512,42,4
knn,55,306,65,4
knn,55,306,12,4
knn,55,306,33,4
knn,55,352,56,4
knn,55,352,30,4
knn,55,352,19,4
knn,55,418,42,2
knn,55,418,24,2
knn,55,418,41,2
knn,55,375,79,2
knn,55,375,53,2
knn,55,375,53,2
knn,55,382,118,2
knn,55,382,61,2
knn,55,382,8,2
knn,55,322,112,1
knn,55,322,33,1
knn,55,322,74,1
knn,55,361,83,1
knn,55,361,0,1
knn,55,361,33,1
knn,55,313,8,5
knn,55,313,42,5
knn,55,313,30,5
knn,55,377,42,5
knn,55,377,26,5
knn,55,377,19,5
knn,55,296,49,5
knn,55,296,42,5
knn,55,296,75,5
knn,55,454,75,2
knn,55,454,53,2
knn,55,454,84,2
knn,55,454,34,3
knn,55,454,37,3
knn,55,454,27,3
knn,55,408,8,2
knn,55,408,23,2
knn,55,408,135,2
knn,55,435,34,3
knn,55,435,34,3
knn,55,435,25,3
knn,55,437,17,3
knn,55,437,37,3
knn,55,437,17,3
knn,55,510,30,3
knn,55,510,17,3
knn,55,510,42,3
knn,55,459,19,4
knn,55,459,37,4
knn,55,459,34,4
knn,55,464,8,2
knn,55,464,12,2
knn,55,464,24,2
knn,55,453,8,4
knn,55,453,17,4
knn,55,453,37,4
knn,55,433,8,5
knn,55,433,8,5
knn,55,433,26,5
knn,55,474,49,5
knn,55,474,26,5
knn,55,474,34,5
knn,55,405,172,4
knn,55,405,33,4
knn,55,405,148,4
knn,55,447,48,3
knn,55,447,53,3
knn,55,447,24,3
knn,55,474,25,3
knn,55,474,37,3
knn,55,474,17,3
knn,55,375,34,2
knn,55,375,112,2
knn,55,375,19,2
knn,55,470,37,2
knn,55,470,51,2
knn,55,470,51,2
knn,55,458,50,1
knn,55,458,24,1
knn,55,458,67,1
knn,55,375,12,3
knn,55,375,12,3
knn,55,375,8,3
knn,55,394,42,3
knn,55,394,61,3
knn,55,394,42,3
knn,55,509,19,1
knn,55,509,19,1
knn,55,509,24,1
knn,55,1143,41,2
knn,55,1143,67,2
knn,55,1143,30,2
knn,55,467,19,2
knn,55,467,25,2
knn,55,467,37,2
knn,55,465,19,1
knn,55,465,19,1
knn,55,465,19,1
knn,55,466,19,3
knn,55,466,8,3
knn,55,466,19,3
knn,55,460,17,3
knn,55,460,17,3
knn,55,460,42,3
knn,55,451,8,2
knn,55,451,90,2
knn,55,451,24,2
knn,55,488,17,2
knn,55,488,25,2
knn,55,488,12,2
knn,55,518,17,4
knn,55,518,25,4
knn,55,518,25,4
knn,55,462,37,4
knn,55,462,26,4
knn,55,462,17,4
knn,55,384,24,4
knn,55,384,42,4
knn,55,384,26,4
knn,55,425,19,2
knn,55,425,37,2
knn,55,425,24,2
knn,55,465,37,2
knn,55,465,19,2
knn,55,465,19,2
knn,55,462,56,4
knn,55,462,26,4
knn,55,462,34,4
knn,55,432,75,2
knn,55,432,37,2
knn,55,432,25,2
knn,55,775,41,2
knn,55,775,16,2
knn,55,775,16,2
knn,55,867,35,2
knn,55,867,37,2
knn,55,867,37,2
knn,55,359,105,5
knn,55,359,37,5
knn,55,359,56,5
knn,55,360,34,5
knn,55,360,19,5
knn,55,360,35,5
knn,55,275,34,4
knn,55,275,37,4
knn,55,275,35,4
knn,55,525,45,4
knn,55,525,24,4
knn,55,525,24,4
knn,55,496,75,4
knn,55,496,30,4
knn,55,496,35,4
knn,55,903,47,4
knn,55,903,42,4
knn,55,903,35,4
knn,55,413,56,4
knn,55,413,26,4
knn,55,413,42,4
knn,55,329,175,3
knn,55,329,33,3
knn,55,329,30,3
knn,55,434,67,3
knn,55,434,19,3
knn,55,434,24,3
knn,55,498,45,3
knn,55,498,17,3
knn,55,498,45,3
knn,55,470,48,3
knn,55,470,24,3
knn,55,470,24,3
knn,55,331,58,5
knn,55,331,8,5
knn,55,331,24,5
knn,55,452,75,4
knn,55,452,19,4
knn,55,452,17,4
knn,55,506,71,3
knn,55,506,37,3
knn,55,506,12,3
knn,55,477,37,3
knn,55,477,24,3
knn,55,477,17,3
knn,55,522,51,3
knn,55,522,12,3
knn,55,522,35,3
knn,55,555,19,4
knn,55,555,25,4
knn,55,555,25,4
knn,55,465,45,2
knn,55,465,35,2
knn,55,465,24,2
knn,55,403,42,2
knn,55,403,34,2
knn,55,403,51,2
knn,55,419,30,2
knn,55,419,30,2
knn,55,419,61,2
knn,55,522,41,4
knn,55,522,42,4
knn,55,522,17,4
