tag,cp,error,x_cal,y_cal,x_est,y_est,node_count
344C194C,M_1,37.18699878287411,186137.01785515423,447822.0036736244,186152.21372858537,447788.06316229736,27
55665534,M_1,33.97757653394894,186137.01785515423,447822.0036736244,186103.7550039594,447815.0712543129,27
1E557866,M_10,49.58657310069565,186129.6304583329,447597.1583922954,186141.20371282936,447548.9412997635,22
55665534,M_10,34.565618890148194,186129.6304583329,447597.1583922954,186152.67076882243,447571.39162878494,22
344C194C,M_10,16.6630365987789,186129.6304583329,447597.1583922954,186146.26762116328,447596.2301672972,26
344C194C,M_11,36.17635157755672,186128.80965018063,447572.1755822617,186161.11727305735,447555.89842288056,26
1E557866,M_11,18.67556896553359,186128.80965018063,447572.1755822617,186145.23610076218,447563.29027993267,21
55665534,M_11,18.180126016321534,186128.80965018063,447572.1755822617,186127.1417887166,447554.0721234732,24
1E557866,M_12,46.50663257775637,186127.9888447718,447547.19277201826,186159.46363689363,447512.9553022722,21
344C194C,M_12,33.1936103301246,186127.9888447718,447547.19277201826,186126.90541360428,447514.0168478615,25
55665534,M_12,86.9804384276788,186127.9888447718,447547.19277201826,186202.80027586245,447502.82108682103,21
344C194C,M_13,1.0073121457239347,186127.16804210603,447522.2099615705,186126.37302352794,447522.8285270233,26
55665534,M_13,7.372397386294872,186127.16804210603,447522.2099615705,186126.59846103337,447529.56032350875,22
1E557866,M_13,69.79341838261738,186127.16804210603,447522.2099615705,186191.47579428978,447495.087383179,21
55665534,M_14,44.65210052427132,186120.2435273744,448072.65260680666,186079.63716912305,448091.2249989733,21
1E557866,M_14,34.39948169616907,186120.2435273744,448072.65260680666,186086.1984199956,448067.7276697988,17
344C194C,M_14,37.35988050830051,186120.2435273744,448072.65260680666,186086.52297709486,448056.56891443086,24
1E557866,M_15,37.24013697183066,186119.4226669,448047.66979781433,186085.6430454383,448031.99290476803,24
344C194C,M_15,30.089164619613264,186119.4226669,448047.66979781433,186136.98392068205,448072.1025666527,23
55665534,M_15,33.56440889740799,186119.4226669,448047.66979781433,186152.98273573047,448047.13005275733,25
1E557866,M_16,18.984349891635503,186118.60180916908,448022.68698862434,186127.60690401614,448039.39967265783,23
344C194C,M_16,33.773207163245694,186118.60180916908,448022.68698862434,186110.78885158972,448055.5440611652,23
55665534,M_16,52.62683748870017,186118.60180916908,448022.68698862434,186169.1073500479,448037.4780117329,20
1E557866,M_17,50.11493667877443,186117.78095418127,447997.70417923946,186093.69217326932,448041.65002673946,26
344C194C,M_17,97.35815413008825,186117.78095418127,447997.70417923946,186087.66600596707,448090.2876554632,27
55665534,M_17,63.06323819278367,186117.78095418127,447997.70417923946,186094.54935547872,448056.33237069275,23
1E557866,M_18,67.79740492202775,186116.96010193703,447972.7213696556,186112.3028410116,448040.358622962,26
344C194C,M_18,12.316154660108522,186116.96010193703,447972.7213696556,186108.69587213933,447981.8531915693,28
55665534,M_18,40.69473986988771,186116.96010193703,447972.7213696556,186110.06178492,448012.82716818165,28
1E557866,M_19,102.77715615314423,186116.1392524356,447947.738559866,186094.66205994497,448048.2466392907,27
344C194C,M_19,18.780019570792348,186116.1392524356,447947.738559866,186107.6262027638,447930.9988728807,29
55665534,M_19,63.12325742599533,186116.1392524356,447947.738559866,186093.50502489385,448006.66425351193,26
1E557866,M_2,18.63328247177957,186136.19702231156,447797.0208653947,186117.5672831727,447796.6574987871,27
344C194C,M_2,41.47906454394747,186136.19702231156,447797.0208653947,186160.19505680076,447763.1888223571,27
55665534,M_2,47.42783745768412,186136.19702231156,447797.0208653947,186168.61410775536,447762.4010396117,25
1E557866,M_20,35.28062852735077,186115.31840567704,447922.75574989145,186091.25472731638,447948.55617882276,26
344C194C,M_20,18.61064344427836,186115.31840567704,447922.75574989145,186099.50542425373,447932.56929501623,29
55665534,M_20,11.759252163040369,186115.31840567704,447922.75574989145,186107.18955497956,447931.2529139932,28
1E557866,M_21,58.84415825633571,186114.497561662,447897.77293970954,186124.45167354285,447955.7690655936,28
344C194C,M_21,34.426750317417095,186114.497561662,447897.77293970954,186123.66994953953,447930.95529101323,29
55665534,M_21,33.70291995714018,186114.497561662,447897.77293970954,186115.3980339193,447931.46382814174,28
1E557866,M_22,18.203579456362977,186113.67672039053,447872.7901293257,186097.5847963795,447881.30014029203,28
344C194C,M_22,10.124784069356133,186113.67672039053,447872.7901293257,186123.79604388282,447872.4576469809,28
55665534,M_22,9.057139952473873,186113.67672039053,447872.7901293257,186122.54973291306,447870.973144765,27
1E557866,M_23,25.77519643443482,186112.85588186205,447847.8073187404,186087.08096203962,447847.9267313897,27
344C194C,M_23,43.09488427503728,186112.85588186205,447847.8073187404,186103.53068769252,447805.7334574441,28
55665534,M_23,40.054663533741774,186112.85588186205,447847.8073187404,186152.9102177295,447847.64530325413,28
1E557866,M_24,48.097487501089134,186112.03504607687,447822.8245079665,186085.70284829382,447782.5754873097,27
344C194C,M_24,51.25626785336031,186112.03504607687,447822.8245079665,186162.27960891498,447812.6909548156,27
55665534,M_24,49.10537079753266,186112.03504607687,447822.8245079665,186085.66425488604,447781.4008575584,27
1E557866,M_3,25.012048749578064,186135.37619221257,447772.03805696854,186160.32985051707,447770.3299820657,27
344C194C,M_3,41.46684449681709,186135.37619221257,447772.03805696854,186176.8405171202,447771.58094376867,27
55665534,M_3,16.891727967570066,186135.37619221257,447772.03805696854,186152.25284582196,447771.32458890404,27
1E557866,M_4,55.83196584817298,186134.55536485693,447747.05524832546,186110.7215663597,447797.54443983873,27
344C194C,M_4,12.138996821966918,186134.55536485693,447747.05524832546,186143.57506874244,447755.17929815676,27
55665534,M_4,18.443998802390087,186134.55536485693,447747.05524832546,186143.98111151173,447762.9088407203,27
1E557866,M_5,18.47351569022646,186133.73454024448,447722.0724394937,186141.89391780633,447705.49850393937,27
344C194C,M_5,8.031074871692155,186133.73454024448,447722.0724394937,186141.75742925497,447721.70992670767,27
55665534,M_5,50.21657522086672,186133.73454024448,447722.0724394937,186140.57981339912,447672.3246087636,26
1E557866,M_6,18.283104039946092,186132.91371837576,447697.0896304531,186149.20717396165,447705.3839175476,27
344C194C,M_6,32.759294167454335,186132.91371837576,447697.0896304531,186165.6650697421,447696.36828585574,27
55665534,M_6,1.1430146753660062,186132.91371837576,447697.0896304531,186133.11186917353,447698.21533859,27
1E557866,M_7,35.77447305560828,186132.09289925016,447672.1068212149,186158.94957827963,447695.74009677954,25
344C194C,M_7,18.838981043712007,186132.09289925016,447672.1068212149,186115.04071158334,447664.0986939344,27
55665534,M_7,11.091349915775034,186132.09289925016,447672.1068212149,186137.1319048528,447662.226210632,27
344C194C,M_8,36.996558047466046,186131.2720828672,447647.12401177833,186164.20545636732,447630.26761188806,27
1E557866,M_8,112.06280398647695,186131.2720828672,447647.12401177833,186178.5052854624,447545.5016883946,25
55665534,M_8,29.977093637164728,186131.2720828672,447647.12401177833,186155.93080126072,447630.0777878528,24
344C194C,M_9,15.255324104213695,186130.45126922856,447622.14120214153,186115.24832762365,447623.40432528756,27
55665534,M_9,13.22080996388273,186130.45126922856,447622.14120214153,186121.3073343514,447631.68993352656,26
1E557866,M_9,24.20174422193409,186130.45126922856,447622.14120214153,186113.12998748216,447605.2386099721,25
344C4B4B,N_1,23.897244499804327,186111.2142130345,447797.8416969851,186093.69397691294,447781.5899395131,27
52344B66,N_1,49.86912551675783,186111.2142130345,447797.8416969851,186161.06034920888,447796.32763348264,27
6634661E,N_1,25.645140297678395,186111.2142130345,447797.8416969851,186116.12253593875,447772.67065038084,27
52344B66,N_10,95.08984873702236,186103.82683909763,447572.9963891697,186176.98939903238,447512.25662331056,21
6634661E,N_10,37.634115407669285,186103.82683909763,447572.9963891697,186121.64123833753,447606.14716325176,26
344C4B4B,N_10,60.00577386465408,186103.82683909763,447572.9963891697,186161.3720877228,447555.9894124318,24
344C4B4B,N_11,41.75300930844184,186103.00603348695,447548.0135761764,186136.45244658057,447523.02055240015,26
52344B66,N_11,25.2526868224951,186103.00603348695,447548.0135761764,186127.49226659673,447541.83922764007,24
6634661E,N_11,68.33963195720533,186103.00603348695,447548.0135761764,186168.63766709896,447528.9664250649,26
344C4B4B,N_12,42.44256091344403,186102.1852306199,447523.030762995,186143.46670223394,447513.1711951408,26
52344B66,N_12,29.82735907359581,186102.1852306199,447523.030762995,186119.37382060554,447547.4074675223,26
6634661E,N_12,55.69232035274192,186102.1852306199,447523.030762995,186152.9567829495,447545.9192758413,25
344C4B4B,N_13,82.94139904513806,186096.0815809551,448098.4562803052,186101.40084455587,448015.68562662706,26
52344B66,N_13,18.688177806986097,186096.0815809551,448098.4562803052,186103.92458134456,448081.4935171271,16
6634661E,N_13,50.002640884989745,186096.0815809551,448098.4562803052,186094.31826095693,448048.48474042444,28
344C4B4B,N_14,34.28560132251054,186095.26071754063,448073.47346876666,186093.07551162835,448039.25757577573,26
52344B66,N_14,25.64910612102857,186095.26071754063,448073.47346876666,186085.5220290502,448049.74511881784,22
6634661E,N_14,35.40106309533773,186095.26071754063,448073.47346876666,186120.80875827975,448048.9676963309,27
344C4B4B,N_15,7.270747670653689,186094.4398568683,448048.4906570419,186094.10516460007,448041.22761685366,26
52344B66,N_15,23.047411052973775,186094.4398568683,448048.4906570419,186078.65895224587,448065.28786530823,17
6634661E,N_15,23.4342692469238,186094.4398568683,448048.4906570419,186078.12700663623,448065.3149220316,25
344C4B4B,N_16,17.565750486711195,186093.61899893897,448023.5078451,186076.28464098735,448026.3496094404,28
52344B66,N_16,29.589747140733405,186093.61899893897,448023.5078451,186077.9022767457,448048.5785008424,25
6634661E,N_16,52.6082544835272,186093.61899893897,448023.5078451,186078.41088009044,448073.8699495129,26
344C4B4B,N_17,30.459982943410754,186092.79814375343,447998.52503297094,186077.55671095572,448024.897543037,28
52344B66,N_17,33.387678411814036,186092.79814375343,447998.52503297094,186093.64134702436,448031.9020621673,22
6634661E,N_17,16.340862028744382,186092.79814375343,447998.52503297094,186076.4574682046,447998.44696600933,27
344C4B4B,N_18,44.65841810567227,186091.97729131073,447973.5422206373,186106.86904019234,447931.4398439473,29
52344B66,N_18,61.29435039779122,186091.97729131073,447973.5422206373,186077.26689809715,448033.04517621256,26
6634661E,N_18,17.31155178951183,186091.97729131073,447973.5422206373,186083.36529739952,447958.5247845634,29
344C4B4B,N_19,53.405017963602,186091.15644161016,447948.5594081174,186072.58359281297,447898.4880067864,29
52344B66,N_19,24.724317083769627,186091.15644161016,447948.5594081174,186090.07123541154,447923.85891859257,27
6634661E,N_19,1.314705580413533,186091.15644161016,447948.5594081174,186091.15102023198,447949.8741025198,29
2A786119,N_2,49.753394012639866,186110.3933827358,447772.8588858094,186129.2800367846,447726.82960692496,44
4C524C66,N_2,63.8496214417142,186110.3933827358,447772.8588858094,186129.1688256005,447711.8321957182,44
78073433,N_2,52.037479217968006,186110.3933827358,447772.8588858094,186130.94490261213,447725.05162407923,41
344C4B4B,N_20,7.026844996492211,186090.33559465356,447923.57659539056,186097.3388747892,447923.00160152395,29
52344B66,N_20,8.173833316151082,186090.33559465356,447923.57659539056,186098.50390355574,447923.2761278237,28
6634661E,N_20,3.8911284407954,186090.33559465356,447923.57659539056,186094.15464156133,447924.3220893604,29
344C4B4B,N_21,18.508115196339652,186089.51475043964,447898.59378246486,186073.015213865,447906.9792234755,29
52344B66,N_21,6.536682039592881,186089.51475043964,447898.59378246486,186087.9540390003,447904.9414113048,28
6634661E,N_21,10.660745108273927,186089.51475043964,447898.59378246486,186097.3183442885,447905.85707437043,29
344C4B4B,N_22,26.498753730275823,186088.6939089693,447873.6109693479,186079.08183842615,447848.91700147855,28
52344B66,N_22,21.3833163158989,186088.6939089693,447873.6109693479,186103.49344335054,447889.04534652235,28
6634661E,N_22,29.80648518026581,186088.6939089693,447873.6109693479,186104.1004421715,447848.0949882088,28
344C4B4B,N_23,12.30097924718718,186087.87307024145,447848.62815601495,186097.52714140475,447856.25134435145,28
52344B66,N_23,24.997137610275615,186087.87307024145,447848.62815601495,186062.8835151859,447849.2438075668,27
6634661E,N_23,16.26006792499381,186087.87307024145,447848.62815601495,186071.6501782804,447849.7270578966,28
344C4B4B,N_24,15.857712747547914,186087.0522342561,447823.6453425019,186084.6369715798,447807.97264140134,27
52344B66,N_24,25.068472695977704,186087.0522342561,447823.6453425019,186077.24299895408,447800.57572555455,27
6634661E,N_24,26.625151364442996,186087.0522342561,447823.6453425019,186094.60949234443,447798.11523213465,27
344C4B4B,N_3,11.844334043988047,186109.57255517977,447747.8760744224,186117.58763962347,447739.1556002205,27
52344B66,N_3,19.20627133334429,186109.57255517977,447747.8760744224,186126.31810834285,447738.470368293,25
6634661E,N_3,37.006994697698296,186109.57255517977,447747.8760744224,186092.19098336034,447715.2050074419,27
344C4B4B,N_4,16.194501837800285,186108.75173036708,447722.8932628468,186108.21994114143,447706.7074947157,27
52344B66,N_4,11.623118001832866,186108.75173036708,447722.8932628468,186116.52945150054,447714.25590641936,27
6634661E,N_4,34.34366890450929,186108.75173036708,447722.8932628468,186142.39317456994,447729.80273647135,27
344C4B4B,N_5,33.755014965938,186107.93090829803,447697.9104510708,186098.7139599182,447665.4381721561,27
52344B66,N_5,18.83777256352218,186107.93090829803,447697.9104510708,186124.05333736038,447688.1673018733,26
6634661E,N_5,26.493180565526874,186107.93090829803,447697.9104510708,186082.65980794397,447689.9568290423,27
344C4B4B,N_6,8.500801145800207,186107.11008897144,447672.927639094,186098.99532357446,447675.46026671614,27
52344B66,N_6,25.001671578063064,186107.11008897144,447672.927639094,186105.7709600716,447647.9618562005,26
6634661E,N_6,26.163654995365103,186107.11008897144,447672.927639094,186098.5654274766,447648.19859538716,27
344C4B4B,N_7,23.625992380514194,186106.28927238836,447647.9448269168,186088.82675540016,447663.8585950564,27
52344B66,N_7,24.890108031277062,186106.28927238836,447647.9448269168,186107.00024173103,447672.8247786933,27
6634661E,N_7,25.015573382468975,186106.28927238836,447647.9448269168,186081.3387054265,447649.7470810429,27
344C4B4B,N_8,0.3171822135215424,186105.46845854825,447622.96201452945,186105.19588096815,447622.7998232245,26
52344B66,N_8,22.8128536138417,186105.46845854825,447622.96201452945,186088.71244513203,447607.4809840598,23
6634661E,N_8,20.97587986042393,186105.46845854825,447622.96201452945,186095.47668009385,447604.5188071284,26
344C4B4B,N_9,30.31923274549501,186104.64764745132,447597.9792019504,186089.34755082958,447624.15481880354,27
52344B66,N_9,33.56325646672459,186104.64764745132,447597.9792019504,186104.94210835567,447631.54116669367,24
6634661E,N_9,42.28752825299474,186104.64764745132,447597.9792019504,186146.17703537876,447605.9507127307,26
33344C34,O_1,19.08010854130604,186086.23140101435,447798.6625287736,186103.42580537428,447806.9331394315,27
34191E2A,O_1,8.4281916223823,186086.23140101435,447798.6625287736,186094.58649921147,447797.5549421449,27
4C1E4B2A,O_1,30.737377140654527,186086.23140101435,447798.6625287736,186115.38711181184,447788.92954971374,27
33344C34,O_10,43.16483995600627,186078.84402527177,447573.81719626585,186094.12456628826,447614.18684420426,25
34191E2A,O_10,46.712704120773566,186078.84402527177,447573.81719626585,186103.3185286875,447613.60507644096,26
4C1E4B2A,O_10,40.54259469305917,186078.84402527177,447573.81719626585,186103.54702500696,447605.9647278745,26
2A786119,O_11,30.7350305500831,186078.0232194596,447548.8343805384,186056.05522835665,447570.3297165398,41
4C524C66,O_11,24.996295917190753,186078.0232194596,447548.8343805384,186077.20241639065,447523.8515646062,35
78073433,O_11,23.151936815162266,186078.0232194596,447548.8343805384,186062.08615721163,447532.04086318205,32
2A786119,O_12,24.99629591701527,186077.20241639065,447523.8515646063,186078.02321945957,447548.8343805383,42
4C524C66,O_12,40.59581519990375,186077.20241639065,447523.8515646063,186071.06221285756,447563.98033374164,34
78073433,O_12,26.212986121227196,186077.20241639065,447523.8515646063,186070.13407336286,447549.0935765751,35
34191E2A,O_13,43.946460805251455,186071.0987685761,448099.2771452091,186085.66890359242,448057.816289177,29
4C1E4B2A,O_13,78.7916356162837,186071.0987685761,448099.2771452091,186093.42513392444,448023.7148844341,22
33344C34,O_13,58.51933107134033,186071.0987685761,448099.2771452091,186126.72163180672,448081.09448327345,16
33344C34,O_14,29.47703127243094,186070.27790496344,448074.2943309372,186086.5762117834,448049.7329676314,21
34191E2A,O_14,11.94438271075089,186070.27790496344,448074.2943309372,186078.54912954223,448082.91147212835,30
4C1E4B2A,O_14,52.43556518541656,186070.27790496344,448074.2943309372,186101.39409886333,448032.08922492503,26
33344C34,O_15,36.34983036915705,186069.4570440931,448049.3115164504,186083.96301895997,448015.98154703807,25
34191E2A,O_15,12.961098173477714,186069.4570440931,448049.3115164504,186078.1945819238,448039.7383509071,29
4C1E4B2A,O_15,34.082149435991546,186069.4570440931,448049.3115164504,186078.60724379227,448082.14239757846,25
33344C34,O_16,27.072268352267223,186068.63618596637,448024.32870177255,186076.43047883065,448050.2546870476,27
34191E2A,O_16,9.1865859679735955,186068.63618596637,448024.32870177255,186077.70208497328,448025.81289749534,30
4C1E4B2A,O_16,33.92500713318916,186068.63618596637,448024.32870177255,186077.6921460996,448057.022672089,29
33344C34,O_17,75.74663910011125,186067.81533058215,447999.3458869063,186105.01955805422,448065.3261778512,26
34191E2A,O_17,10.931722349021275,186067.81533058215,447999.3458869063,186075.67490988373,447991.7478893597,30
4C1E4B2A,O_17,26.611482684633923,186067.81533058215,447999.3458869063,186076.9196558591,448024.35153170757,30
2A786119,O_18,33.990255338352966,186066.9944779408,447974.3630718298,186075.6458816324,448007.2338897711,35
4C524C66,O_18,24.996603011237053,186066.9944779408,447974.3630718298,186042.0157261812,447975.30759426666,35
78073433,O_18,47.128794934889946,186066.9944779408,447974.3630718298,186035.07981245636,448009.04127015424,34
33344C34,O_19,42.72000998899511,186066.1736280425,447949.3802565584,186107.75123172748,447939.5668919328,29
34191E2A,O_19,34.32760511068316,186066.1736280425,447949.3802565584,186073.8083643384,447915.9124320948,29
4C1E4B2A,O_19,29.20027126185678,186066.1736280425,447949.3802565584,186082.44383730003,447925.13286221423,27
33344C34,O_2,46.02430590274993,186085.41057051584,447773.6797148534,186104.3486508383,447815.6271325037,27
34191E2A,O_2,44.169524025842726,186085.41057051584,447773.6797148534,186126.6645073963,447789.46133531944,27
4C1E4B2A,O_2,33.945209255659584,186085.41057051584,447773.6797148534,186094.483770495,447806.38987036434,27
33344C34,O_20,11.444251347707228,186065.35278088675,447924.39744109754,186073.63815124118,447916.50291596935,29
34191E2A,O_20,7.91423450449216,186065.35278088675,447924.39744109754,186073.11624274842,447925.93489604467,28
4C1E4B2A,O_20,11.694178751718365,186065.35278088675,447924.39744109754,186073.6322410904,447932.65603392036,29
33344C34,O_21,37.8049430547699,186064.53193647432,447899.41462542367,186098.8603943552,447915.2503666092,28
34191E2A,O_21,30.540435949280752,186064.53193647432,447899.41462542367,186081.36703730008,447924.89594423096,28
4C1E4B2A,O_21,37.33862948568809,186064.53193647432,447899.41462542367,186082.11806969251,447932.35246339615,28
33344C34,O_22,36.74586927590442,186063.71109480417,447874.4318095592,186096.71114855545,447890.5952052808,29
34191E2A,O_22,47.456768115736466,186063.71109480417,447874.4318095592,186104.41778845992,447898.82668466866,29
4C1E4B2A,O_22,52.97898107631402,186063.71109480417,447874.4318095592,186082.16438439273,447924.09314803535,29
33344C34,O_23,30.54264744137186,186062.89025587737,447849.4489934982,186093.2514937757,447846.12505817856,27
34191E2A,O_23,18.48483269089017,186062.89025587737,447849.4489934982,186078.92116267537,447840.2457839035,28
4C1E4B2A,O_23,22.943005231695903,186062.89025587737,447849.4489934982,186085.53169050624,447845.74130863993,27
33344C34,O_24,16.526240146846995,186062.0694196932,447824.4661772264,186078.59330038438,447824.18692770554,27
34191E2A,O_24,18.84242669609402,186062.0694196932,447824.4661772264,186079.43394400645,447831.7812533827,27
4C1E4B2A,O_24,29.46936298255137,186062.0694196932,447824.4661772264,186078.49044163106,447848.93643249915,28
33344C34,O_3,23.304180287261918,186084.58974275977,447748.69690072985,186101.02081972288,447765.22277525114,27
34191E2A,O_3,21.33567460752858,186084.58974275977,447748.69690072985,186093.3698713771,447729.25158375065,27
4C1E4B2A,O_3,13.514101898915808,186084.58974275977,447748.69690072985,186085.03352037835,447762.2037142534,27
33344C34,O_4,28.24407603387981,186083.7689177472,447723.7140864154,186106.4604491699,447706.89676698874,27
34191E2A,O_4,33.96006113705724,186083.7689177472,447723.7140864154,186090.37502378208,447690.4027502746,27
4C1E4B2A,O_4,15.63160031702348,186083.7689177472,447723.7140864154,186083.25561289783,447708.0909162313,27
33344C34,O_5,16.38431263733842,186082.94809547713,447698.7312718862,186090.0015324757,447683.9429411114,27
34191E2A,O_5,8.442839911116286,186082.94809547713,447698.7312718862,186091.14746670955,447696.7183493448,27
4C1E4B2A,O_5,17.805403617061533,186082.94809547713,447698.7312718862,186098.98495125026,447690.9948867563,27
33344C34,O_6,25.897909440183117,186082.1272759502,447673.7484571731,186107.16214683733,447680.3784611728,27
34191E2A,O_6,12.952732312942087,186082.1272759502,447673.7484571731,186090.76014376254,447664.09201540065,27
4C1E4B2A,O_6,19.123205534065,186082.1272759502,447673.7484571731,186097.8715674619,447662.89422874857,27
33344C34,O_7,18.465400647092885,186081.306459166,447648.76564224507,186098.06358317216,447641.00872171565,27
34191E2A,O_7,9.276720694495213,186081.306459166,447648.76564224507,186090.5657538711,447649.3339805312,27
4C1E4B2A,O_7,18.549169770092437,186081.306459166,447648.76564224507,186098.05443398136,447656.7391633458,27
33344C34,O_8,30.730361443080024,186080.4856451249,447623.78282712144,186093.10350083828,447595.76239115733,27
34191E2A,O_8,35.26872632840597,186080.4856451249,447623.78282712144,186106.17412479242,447647.9486101462,27
4C1E4B2A,O_8,46.597771352864434,186080.4856451249,447623.78282712144,186118.7952374996,447597.254965784,26
33344C34,O_9,6.266132434290896,186079.66483382697,447598.8000117942,186085.85354739276,447597.81805452186,26
34191E2A,O_9,16.297848849699776,186079.66483382697,447598.8000117942,186087.97130834634,447612.82222125586,27
4C1E4B2A,O_9,16.756450089665844,186079.66483382697,447598.8000117942,186087.47924070698,447613.6227532654,27
344C194C,P_1,37.433617643263766,186061.24858625128,447799.48336076655,186043.69556889753,447766.4202799718,40
1E557866,P_1,17.19868127585314,186061.24858625128,447799.48336076655,186044.15590969683,447801.3899403828,36
55665534,P_1,36.085630667690346,186061.24858625128,447799.48336076655,186043.96757945922,447767.80466848076,37
1E557866,P_10,33.378983376814006,186053.86120870305,447574.6380035729,186021.44016189902,447566.69871800044,30
344C194C,P_10,48.81994516684331,186053.86120870305,447574.6380035729,186013.74134170078,447602.4549645466,33
55665534,P_10,33.48972532485699,186053.86120870305,447574.6380035729,186020.38997562297,447575.75077418407,30
1E557866,P_11,35.778259528410736,186053.04040268913,447549.6551850987,186022.19205742766,447567.7787457177,31
344C194C,P_11,26.543033788070755,186053.04040268913,447549.6551850987,186028.1064137321,447558.75622005994,31
55665534,P_11,66.28589432835295,186053.04040268913,447549.6551850987,186055.2170457121,447615.90533235937,32
4B2A5555,P_12,26.427863300946253,186046.11595345364,448100.0980103098,186020.85137228158,448092.3434699073,24
55346178,P_12,34.66252222656671,186046.11595345364,448100.0980103098,186036.81827783957,448066.7057406163,31
782D5207,P_12,34.765650211484534,186046.11595345364,448100.0980103098,186020.33964775453,448076.7692191038,26
55346178,P_13,25.00849936300264,186045.29508964333,448075.1151932898,186020.3379223254,448076.71670502983,36
782D5207,P_13,23.38345284380528,186045.29508964333,448075.1151932898,186027.85880516836,448059.5343765395,30
4B2A5555,P_13,18.567856422972067,186045.29508964333,448075.1151932898,186028.50520832988,448067.1864369167,25
4B2A5555,P_14,25.841927550862273,186044.4742285754,448050.13237606414,186035.1443881491,448026.03342801315,33
55346178,P_14,18.839984963618416,186044.4742285754,448050.13237606414,186026.79614129904,448043.61852438643,36
782D5207,P_14,19.35778974253176,186044.4742285754,448050.13237606414,186036.40615497803,448032.53606360545,25
55346178,P_15,16.983583742109957,186043.6533702504,448025.1495586542,186026.69271713815,448026.0318073331,38
4B2A5555,P_15,26.688883966399594,186043.6533702504,448025.1495586542,186034.56054860528,448000.0573861316,30
782D5207,P_15,17.75514644860276,186043.6533702504,448025.1495586542,186036.41982796977,448041.3644003582,29
55346178,P_16,47.88904546961021,186042.83251466873,448000.16674103733,185995.03473673965,448003.12192310154,40
4B2A5555,P_16,29.877478195981013,186042.83251466873,448000.16674103733,186026.4746338245,448025.1684097344,36
782D5207,P_16,50.79508104122276,186042.83251466873,448000.16674103733,186036.00707866304,448050.50115949346,32
4B2A5555,P_17,37.644076761354015,186042.01166182852,447975.1839232259,186026.35884759095,448009.4193715457,33
55346178,P_17,30.06752533245104,186042.01166182852,447975.1839232259,186017.96639885718,447993.23610891786,37
782D5207,P_17,30.143353552301665,186042.01166182852,447975.1839232259,186026.8491975361,448001.2362060426,34
4B2A5555,P_18,53.439478100512666,186041.19081173147,447950.2011052029,186009.79584081017,447993.4461467742,34
782D5207,P_18,35.21197945105752,186041.19081173147,447950.2011052029,186017.17250091705,447975.94997396413,35
55346178,P_18,33.28458033228,186041.19081173147,447950.2011052029,186007.91056143766,447950.73797416,35
55346178,P_19,37.31252633930728,186040.36996437784,447925.218286994,186007.35974296293,447942.6122487037,40
4B2A5555,P_19,33.9133336468804,186040.36996437784,447925.218286994,186031.32401105476,447892.53365868767,34
782D5207,P_19,18.28745044707866,186040.36996437784,447925.218286994,186023.9989491844,447917.06839709345,33
1E557866,P_2,11.920084600693308,186060.42775555243,447774.5005441028,186052.2709032471,447783.19273469876,39
55665534,P_2,16.659168703112165,186060.42775555243,447774.5005441028,186052.29941664048,447759.9589483028,35
344C194C,P_2,16.47278467306863,186060.42775555243,447774.5005441028,186043.9718461757,447775.24598455656,36
4B2A5555,P_20,60.74243260652111,186039.549119766,447900.2354685848,185990.08423332646,447935.48980347405,34
55346178,P_20,41.45880729058606,186039.549119766,447900.2354685848,186015.7295076268,447934.1686202141,38
782D5207,P_20,36.582669867932125,186039.549119766,447900.2354685848,186024.97119288705,447933.78805093816,34
344C194C,P_21,42.22515219178495,186038.72827789665,447875.2526499776,186014.63648873044,447909.93044074334,36
55665534,P_21,23.549545802257228,186038.72827789665,447875.2526499776,186021.57379802834,447859.1186818377,36
1E557866,P_21,183.98976665810238,186038.72827789665,447875.2526499776,186028.296815117,448058.94646810764,23
1E557866,P_22,46.92558900214215,186037.9074387707,447850.2698311733,186005.85456755877,447884.5426243228,37
344C194C,P_22,35.37160415469667,186037.9074387707,447850.2698311733,186013.7150838913,447876.0744886185,40
55665534,P_22,18.43249569040363,186037.9074387707,447850.2698311733,186021.17523089732,447842.537424235,39
1E557866,P_23,18.7693268142645,186037.08660238667,447825.287012164,186053.5401879074,447816.2555586502,36
344C194C,P_23,7.813999350569563,186037.08660238667,447825.287012164,186036.83000561447,447817.4772270231,39
55665534,P_23,11.348556086489692,186037.08660238667,447825.287012164,186045.09422358076,447817.2453874488,35
1E557866,P_24,41.564099271603396,186036.2657687455,447800.3041929629,186034.8298198778,447758.7649055459,38
344C194C,P_24,19.48542355612483,186036.2657687455,447800.3041929629,186044.05381434824,447782.44283587974,38
55665534,P_24,16.542192036045623,186036.2657687455,447800.3041929629,186035.93224462844,447783.7653635297,37
1E557866,P_3,32.90633832306411,186059.6069275969,447749.5177272322,186026.71997234208,447750.64700837474,37
55665534,P_3,8.445997580268518,186059.6069275969,447749.5177272322,186051.1622446435,447749.66674046055,38
344C194C,P_3,23.696832907742834,186059.6069275969,447749.5177272322,186042.8973536697,447732.71504801046,38
1E557866,P_4,12.617692077420017,186058.7861023837,447724.53491016914,186050.24111452242,447733.818731355,36
344C194C,P_4,11.739558988522374,186058.7861023837,447724.53491016914,186050.43820691732,447732.78899319074,37
55665534,P_4,26.481675138174523,186058.7861023837,447724.53491016914,186050.8672630408,447749.8048745851,38
