est_method,nodes,tag,x,y,x_est,y_est,cp,error,node_count
ml,even,78524B34,186434.3488669429,447737.2053506968,186303.01408755797,447820.5466742686,A_12,155.54613621297958,1
ml,even,4C2A341E,186434.3488669429,447737.2053506968,186303.01408755797,447820.5466742686,A_12,155.54613621297958,1
ml,even,2D331955,186435.16969189732,447762.18812639447,186303.01408755797,447820.5466742686,A_11,144.46737994536232,1
ml,even,4C2A341E,186435.16969189732,447762.18812639447,186303.01408755797,447820.5466742686,A_11,144.46737994536232,1
ml,even,78524B34,186435.16969189732,447762.18812639447,186303.01408755797,447820.5466742686,A_11,144.46737994536232,1
ml,even,78524B34,186435.99051959752,447787.1709018935,186303.01408755797,447820.5466742686,A_10,137.10096155608213,1
ml,even,2D331955,186435.99051959752,447787.1709018935,186303.01408755797,447820.5466742686,A_10,137.10096155608213,1
ml,even,4C2A341E,186435.99051959752,447787.1709018935,186303.01408755797,447820.5466742686,A_10,137.10096155608213,1
ml,even,78524B34,186436.81135004296,447812.1536771912,186303.01408755797,447820.5466742686,A_9,134.06024708473453,1
ml,even,4C2A341E,186436.81135004296,447812.1536771912,186303.01408755797,447820.5466742686,A_9,134.06024708473453,1
ml,even,2D331955,186436.81135004296,447812.1536771912,186303.01408755797,447820.5466742686,A_9,134.06024708473453,1
ml,even,78524B34,186437.6321832343,447837.1364522957,186303.01408755797,447820.5466742686,A_8,135.63647156465305,1
ml,even,4C2A341E,186437.6321832343,447837.1364522957,186303.01408755797,447820.5466742686,A_8,135.63647156465305,1
ml,even,2D331955,186437.6321832343,447837.1364522957,186303.01408755797,447820.5466742686,A_8,135.63647156465305,1
ml,even,2D331955,186438.45301917172,447862.11922719807,186293.25890703063,447838.56703221984,A_7,147.0919307396998,3
ml,even,78524B34,186438.45301917172,447862.11922719807,186295.6927242422,447829.6160990885,A_7,146.4136439860416,3
ml,even,4C2A341E,186438.45301917172,447862.11922719807,186285.9058028468,447821.6270606088,A_7,157.82987284913372,3
ml,even,78524B34,186439.27385785393,447887.1020019004,186303.01408755797,447820.5466742686,A_6,151.64543065084348,1
ml,even,4C2A341E,186439.27385785393,447887.1020019004,186303.01408755797,447820.5466742686,A_6,151.64543065084348,1
ml,even,2D331955,186439.27385785393,447887.1020019004,186303.01408755797,447820.5466742686,A_6,151.64543065084348,1
ml,even,78524B34,186462.61495643324,447836.3156178141,186303.01408755797,447820.5466742686,A_3,160.37798142601605,1
ml,even,2D331955,186462.61495643324,447836.3156178141,186303.01408755797,447820.5466742686,A_3,160.37798142601605,1
ml,even,4C2A341E,186462.61495643324,447836.3156178141,186303.01408755797,447820.5466742686,A_3,160.37798142601605,1
ml,even,2D331955,186463.43579217079,447861.29838996194,186303.01408755797,447820.5466742686,A_2,165.51684398523412,1
ml,even,4C2A341E,186463.43579217079,447861.29838996194,186303.01408755797,447820.5466742686,A_2,165.51684398523412,1
ml,even,78524B34,186463.43579217079,447861.29838996194,186303.01408755797,447820.5466742686,A_2,165.51684398523412,1
knn,even,2D331955,186464.25663065462,447886.2811619256,186415.6404377515,447929.5904028063,A_1,65,8
knn,even,4C2A341E,186464.25663065462,447886.2811619256,186423.69674799335,447920.9773593057,A_1,53,8
knn,even,78524B34,186464.25663065462,447886.2811619256,186415.14009368792,447912.90169552306,A_1,56,8
knn,even,2D331955,186435.99051959752,447787.1709018935,186428.76154008467,447820.780372741,A_10,34,10
knn,even,4C2A341E,186435.99051959752,447787.1709018935,186423.68907004944,447920.9981457093,A_10,134,10
knn,even,78524B34,186435.99051959752,447787.1709018935,186377.52700679222,447780.8463868593,A_10,59,10
knn,even,2D331955,186435.16969189732,447762.18812639447,186446.51173077797,447853.51338929334,A_11,92,13
knn,even,4C2A341E,186435.16969189732,447762.18812639447,186414.29272756676,447887.9404253315,A_11,127,13
knn,even,78524B34,186435.16969189732,447762.18812639447,186369.55942560284,447789.4274192612,A_11,71,13
knn,even,2D331955,186434.3488669429,447737.2053506968,186390.38789083413,447672.049021699,A_12,79,12
knn,even,4C2A341E,186434.3488669429,447737.2053506968,186399.39933762432,447688.32560033054,A_12,60,12
knn,even,78524B34,186434.3488669429,447737.2053506968,186384.09491527162,447730.5076900398,A_12,51,12
knn,even,2D331955,186433.52804473395,447712.2225747934,186407.7251322559,447688.081411447,A_13,35,10
knn,even,4C2A341E,186433.52804473395,447712.2225747934,186399.60713833786,447696.6374607942,A_13,37,10
knn,even,78524B34,186433.52804473395,447712.2225747934,186407.995831314,447696.32048288354,A_13,30,10
knn,even,2D331955,186432.70722527136,447687.23979868245,186380.86241982353,447630.63951190864,A_14,77,7
knn,even,4C2A341E,186432.70722527136,447687.23979868245,186380.8368292792,447630.3835861679,A_14,77,7
knn,even,78524B34,186432.70722527136,447687.23979868245,186372.76068712032,447639.1029762079,A_14,77,7
knn,even,2D331955,186431.06559458174,447637.2742458824,186401.71681560695,447504.86411578377,A_16,136,10
knn,even,4C2A341E,186431.06559458174,447637.2742458824,186395.34358208466,447563.3510964476,A_16,82,10
knn,even,78524B34,186431.06559458174,447637.2742458824,186406.9163153224,447662.8567528548,A_16,35,10
knn,even,2D331955,186430.24478335585,447612.2914691779,186403.94123050218,447571.363036365,A_17,49,9
knn,even,4C2A341E,186430.24478335585,447612.2914691779,186366.07014053818,447689.3950290346,A_17,100,9
knn,even,78524B34,186430.24478335585,447612.2914691779,186389.1770890521,447630.4714946203,A_17,45,9
knn,even,2D331955,186429.4239748753,447587.30869227037,186404.1809912076,447579.78869246115,A_18,26,8
knn,even,4C2A341E,186429.4239748753,447587.30869227037,186419.18962598196,447529.29042331397,A_18,59,8
knn,even,78524B34,186429.4239748753,447587.30869227037,186429.97051931708,447603.94369584986,A_18,17,8
knn,even,2D331955,186428.60316914058,447562.32591516525,186410.04673580226,447504.57716486335,A_19,61,7
knn,even,4C2A341E,186428.60316914058,447562.32591516525,186410.5663928636,447521.2229242801,A_19,45,7
knn,even,78524B34,186428.60316914058,447562.32591516525,186420.29641662072,447562.654528362,A_19,8,7
knn,even,2D331955,186463.43579217079,447861.29838996194,186447.05804795848,447870.0985766474,A_2,19,10
knn,even,4C2A341E,186463.43579217079,447861.29838996194,186422.9450609431,447895.9021418195,A_2,53,10
knn,even,78524B34,186463.43579217079,447861.29838996194,186404.15941206037,447829.91442242404,A_2,67,10
knn,even,2D331955,186427.7823661508,447537.3431378602,186401.76729131798,447504.88050005125,A_20,42,8
knn,even,4C2A341E,186427.7823661508,447537.3431378602,186402.2465397976,447521.5255594291,A_20,30,8
knn,even,78524B34,186427.7823661508,447537.3431378602,186429.42294204648,447587.2770606997,A_20,50,8
knn,even,2D331955,186426.96156590746,447512.3603603511,186410.6059757049,447521.2557281931,A_21,19,8
knn,even,4C2A341E,186426.96156590746,447512.3603603511,186394.23834442,447530.07652314985,A_21,37,8
knn,even,78524B34,186426.96156590746,447512.3603603511,186402.81988056962,447538.1919766463,A_21,35,8
knn,even,2D331955,186417.574465291,447987.85394987673,186423.17612624037,447904.3278290621,A_22,84,11
knn,even,4C2A341E,186417.574465291,447987.85394987673,186374.86213722586,447955.919495289,A_22,53,11
knn,even,78524B34,186417.574465291,447987.85394987673,186407.3186191556,447929.830160656,A_22,59,11
knn,even,2D331955,186416.7536154274,447962.8711732208,186391.76959544222,447963.65418445144,A_23,25,9
knn,even,4C2A341E,186416.7536154274,447962.8711732208,186399.8279147346,447955.06486516306,A_23,19,9
knn,even,78524B34,186416.7536154274,447962.8711732208,186374.85042736342,447955.89503993455,A_23,42,9
knn,even,2D331955,186415.93276830894,447937.8883963808,186415.59777218784,447929.5612148545,A_24,8,8
knn,even,4C2A341E,186415.93276830894,447937.8883963808,186415.57147205021,447929.60017392586,A_24,8,8
knn,even,78524B34,186415.93276830894,447937.8883963808,186423.42341040494,447912.63671457686,A_24,26,8
knn,even,2D331955,186462.61495643324,447836.3156178141,186381.64288942202,447655.57772754587,A_3,198,9
knn,even,4C2A341E,186462.61495643324,447836.3156178141,186431.03779944457,447887.3305763915,A_3,60,9
knn,even,78524B34,186462.61495643324,447836.3156178141,186421.6192934535,447854.3869327925,A_3,45,9
knn,even,2D331955,186440.91554345653,447937.06755070796,186391.76890882623,447963.63328709966,A_4,56,10
knn,even,4C2A341E,186440.91554345653,447937.06755070796,186399.51830811996,447946.7441169777,A_4,43,10
knn,even,78524B34,186440.91554345653,447937.06755070796,186390.66924931365,447930.3958569559,A_4,51,10
knn,even,2D331955,186440.0946992826,447912.0847764017,186431.71787487605,447912.3906251361,A_5,8,9
knn,even,4C2A341E,186440.0946992826,447912.0847764017,186408.15994218295,447954.8361371215,A_5,53,9
knn,even,78524B34,186440.0946992826,447912.0847764017,186423.434594806,447912.6400247029,A_5,17,9
knn,even,2D331955,186439.27385785393,447887.1020019004,186415.94094844325,447937.8538303537,A_6,56,11
knn,even,4C2A341E,186439.27385785393,447887.1020019004,186407.59790708107,447938.1876666137,A_6,60,11
knn,even,78524B34,186439.27385785393,447887.1020019004,186447.10290881322,447870.13879293785,A_6,19,11
knn,even,2D331955,186438.45301917172,447862.11922719807,186439.26664468402,447887.03589988255,A_7,25,12
knn,even,4C2A341E,186438.45301917172,447862.11922719807,186447.25349601975,447878.10699493345,A_7,18,12
knn,even,78524B34,186438.45301917172,447862.11922719807,186371.12470312382,447831.03792041936,A_7,74,12
knn,even,2D331955,186437.6321832343,447837.1364522957,186437.09354307054,447820.7563174959,A_8,16,11
knn,even,4C2A341E,186437.6321832343,447837.1364522957,186454.7389084131,447853.2861804038,A_8,24,11
knn,even,78524B34,186437.6321832343,447837.1364522957,186437.65134406716,447837.3069529744,A_8,0,11
knn,even,2D331955,186436.81135004296,447812.1536771912,186385.86349328113,447780.47834751033,A_9,60,14
knn,even,4C2A341E,186436.81135004296,447812.1536771912,186404.51667068785,447846.5555120748,A_9,47,14
knn,even,78524B34,186436.81135004296,447812.1536771912,186369.95349897846,447806.0115791445,A_9,67,14
knn,even,2D1E4C2A,186415.11192393544,447912.9056193213,186390.71689291223,447930.4142336952,B_1,30,7
knn,even,2D2D5555,186415.11192393544,447912.9056193213,186408.11852027662,447954.81066919933,B_1,42,7
knn,even,521E521E,186415.11192393544,447912.9056193213,186383.18291074983,447955.6107722318,B_1,53,7
knn,even,2D1E4C2A,186407.7244481264,447688.060616895,186367.44194009245,447731.05265139946,B_10,59,9
knn,even,2D2D5555,186407.7244481264,447688.060616895,186399.1219658858,447680.0219655441,B_10,12,9
knn,even,521E521E,186407.7244481264,447688.060616895,186416.32639754837,447696.13255639724,B_10,12,9
knn,even,2D1E4C2A,186406.90363120797,447663.07783785043,186406.34416356796,447646.16010973323,B_11,17,6
knn,even,2D2D5555,186406.90363120797,447663.07783785043,186401.9792722906,447513.19589145784,B_11,150,6
knn,even,521E521E,186406.90363120797,447663.07783785043,186401.97850702427,447513.1725989253,B_11,150,6
knn,even,2D1E4C2A,186404.44119692655,447588.1294994996,186428.05565411865,447545.66114685906,B_14,49,7
knn,even,2D2D5555,186404.44119692655,447588.1294994996,186401.97773353066,447513.1490560424,B_14,75,7
knn,even,521E521E,186404.44119692655,447588.1294994996,186402.5031716237,447529.8508362068,B_14,58,7
knn,even,2D1E4C2A,186403.62039098973,447563.1467196483,186395.32087840495,447563.4145079531,B_15,8,9
knn,even,2D2D5555,186403.62039098973,447563.1467196483,186401.97758676455,447513.1445889354,B_15,50,9
knn,even,521E521E,186403.62039098973,447563.1467196483,186410.53105269317,447521.26955451816,B_15,42,9
knn,even,2D1E4C2A,186402.79958779935,447538.16393959115,186418.94108974285,447520.96622823563,B_16,24,5
knn,even,2D2D5555,186402.79958779935,447538.16393959115,186393.4749819291,447505.0643516188,B_16,34,5
knn,even,521E521E,186402.79958779935,447538.16393959115,186403.3317238388,447554.3601707433,B_16,16,5
knn,even,2D1E4C2A,186401.9787873533,447513.18115933624,186387.05851790425,447563.57378611533,B_17,53,4
knn,even,2D2D5555,186401.9787873533,447513.18115933624,186384.6915033353,447488.9856205719,B_17,30,4
knn,even,521E521E,186401.9787873533,447513.18115933624,186384.63617576784,447488.92770100606,B_17,30,4
knn,even,2D1E4C2A,186401.15798965318,447488.1983788796,186393.93180492515,447521.76987440255,B_18,34,5
knn,even,2D2D5555,186401.15798965318,447488.1983788796,186384.94519649644,447497.3466129536,B_18,19,5
knn,even,521E521E,186401.15798965318,447488.1983788796,186384.89652609505,447497.27230168146,B_18,19,5
knn,even,2D1E4C2A,186392.59168779445,447988.6748012394,186359.28918665947,447989.76422801125,B_19,33,7
knn,even,2D2D5555,186392.59168779445,447988.6748012394,186398.97233577067,447930.1935848582,B_19,59,7
knn,even,521E521E,186392.59168779445,447988.6748012394,186383.18188658397,447955.64425190084,B_19,34,7
knn,even,2D1E4C2A,186414.291082308,447887.92284207226,186432.27559763755,447929.06143324194,B_2,45,9
knn,even,2D2D5555,186414.291082308,447887.92284207226,186394.6183221221,447797.18281084497,B_2,93,9
knn,even,521E521E,186414.291082308,447887.92284207226,186408.09743007168,447954.8674722021,B_2,67,9
knn,even,2D1E4C2A,186391.77083773172,447963.6920218405,186383.7102766473,447972.2809769258,B_20,12,6
knn,even,2D2D5555,186391.77083773172,447963.6920218405,186383.42308682477,447963.9702976182,B_20,8,6
knn,even,521E521E,186391.77083773172,447963.6920218405,186383.44082943466,447963.9536519934,B_20,8,6
knn,even,2D1E4C2A,186390.94999041478,447938.7092422332,186423.6863538593,447920.99604553974,B_21,37,8
knn,even,2D2D5555,186390.94999041478,447938.7092422332,186398.7158718094,447921.8031758431,B_21,19,8
knn,even,521E521E,186390.94999041478,447938.7092422332,186383.70597862487,447972.2515699779,B_21,34,8
knn,even,2D1E4C2A,186390.1291458436,447913.7264624414,186372.40082796727,447880.9674474099,B_22,37,11
knn,even,2D2D5555,186390.1291458436,447913.7264624414,186415.890988542,447937.88976914604,B_22,35,11
knn,even,521E521E,186390.1291458436,447913.7264624414,186407.32913317604,447929.8342051223,B_22,24,11
knn,even,2D1E4C2A,186389.308304017,447888.7436824548,186397.8301689188,447896.78949143324,B_23,12,10
knn,even,2D2D5555,186389.308304017,447888.7436824548,186415.40051670527,447921.27009496855,B_23,42,10
knn,even,521E521E,186389.308304017,447888.7436824548,186407.87018701038,447946.4149403976,B_23,61,10
knn,even,2D1E4C2A,186388.4874649356,447863.76090225636,186320.5206266237,447824.29548337776,B_24,79,12
knn,even,2D2D5555,186388.4874649356,447863.76090225636,186407.86561776712,447946.40212283126,B_24,85,12
knn,even,521E521E,186388.4874649356,447863.76090225636,186407.339103808,447929.84069202415,B_24,69,12
knn,even,2D1E4C2A,186413.47024342607,447862.9400646252,186362.64865545547,447839.60011324054,B_3,56,10
knn,even,2D2D5555,186413.47024342607,447862.9400646252,186374.86504536364,447955.86392434424,B_3,101,10
knn,even,521E521E,186413.47024342607,447862.9400646252,186415.65385209594,447929.58183676476,B_3,67,10
knn,even,2D1E4C2A,186412.64940729,447837.9572869847,186361.67951472872,447806.2951060948,B_4,60,11
knn,even,2D2D5555,186412.64940729,447837.9572869847,186431.7650083141,447912.350171141,B_4,77,11
knn,even,521E521E,186412.64940729,447837.9572869847,186440.05516764105,447912.1269960047,B_4,79,11
knn,even,2D1E4C2A,186411.8285738986,447812.97450913256,186361.0371551452,447789.6298631529,B_5,56,11
knn,even,2D2D5555,186411.8285738986,447812.97450913256,186407.87520508678,447946.43897291657,B_5,134,11
knn,even,521E521E,186411.8285738986,447812.97450913256,186412.2566336012,447829.6238876347,B_5,17,11
knn,even,2D1E4C2A,186411.0077432533,447787.9917310898,186337.78312648708,447840.4170960904,B_6,90,12
knn,even,2D2D5555,186411.0077432533,447787.9917310898,186415.3557912207,447921.193351338,B_6,133,12
knn,even,521E521E,186411.0077432533,447787.9917310898,186445.45319502056,447820.2384809819,B_6,47,12
knn,even,2D1E4C2A,186410.18691535312,447763.0089528427,186351.57386215776,447756.5564217811,B_7,59,12
knn,even,2D2D5555,186410.18691535312,447763.0089528427,186440.58027323443,447928.89060794946,B_7,169,12
knn,even,521E521E,186410.18691535312,447763.0089528427,186455.67708219367,447878.23158201005,B_7,124,12
knn,even,2D1E4C2A,186409.36609019895,447738.02617439354,186375.7009286324,447730.7611550917,B_8,34,11
knn,even,2D2D5555,186409.36609019895,447738.02617439354,186407.45193033264,447679.7643461495,B_8,58,11
knn,even,521E521E,186409.36609019895,447738.02617439354,186382.47763117604,447680.54990518314,B_8,63,11
knn,even,2D1E4C2A,186408.54526779018,447713.04339573934,186367.20916427314,447722.7459592649,B_9,42,10
knn,even,2D2D5555,186408.54526779018,447713.04339573934,186403.6206805315,447563.1551700211,B_9,150,10
knn,even,521E521E,186408.54526779018,447713.04339573934,186374.3899315345,447689.15038258064,B_9,42,10
knn,even,4B2A5555,186387.66662859984,447838.77812186163,186440.07323328732,447912.10770288017,C_1,90,12
knn,even,55346178,186387.66662859984,447838.77812186163,186336.33059502608,447798.8348506093,C_1,65,12
knn,even,782D5207,186387.66662859984,447838.77812186163,186421.2402625422,447846.0395471897,C_1,34,12
knn,even,4B2A5555,186377.81680670183,447538.9847415364,186401.97845569858,447513.17103682575,C_13,35,7
knn,even,55346178,186377.81680670183,447538.9847415364,186398.86807379813,447671.6782204418,C_13,134,7
knn,even,782D5207,186377.81680670183,447538.9847415364,186384.35460951691,447480.6136431823,C_13,59,7
knn,even,4B2A5555,186376.99600605428,447514.00195852807,186401.97884540248,447513.182898252,C_14,25,9
knn,even,55346178,186376.99600605428,447514.00195852807,186395.31671665364,447563.37594672636,C_14,53,9
knn,even,782D5207,186376.99600605428,447514.00195852807,186401.97769063112,447513.1477503107,C_14,25,9
knn,even,4B2A5555,186376.1752081521,447489.0191753251,186385.13055577554,447505.49219452764,C_15,19,9
knn,even,55346178,186376.1752081521,447489.0191753251,186368.6767301666,447514.2185930958,C_15,26,9
knn,even,782D5207,186376.1752081521,447489.0191753251,186401.98006348178,447513.21997312544,C_15,35,9
knn,even,4B2A5555,186375.3544129948,447464.03639192047,186367.03716074553,447464.301805579,C_16,8,9
knn,even,55346178,186375.3544129948,447464.03639192047,186368.9446049637,447522.5749012991,C_16,59,9
knn,even,782D5207,186375.3544129948,447464.03639192047,186384.29215000122,447480.5225356575,C_16,19,9
knn,even,4B2A5555,186367.6089075527,447989.4956527854,186391.77016310327,447963.67146143474,C_17,35,10
knn,even,55346178,186367.6089075527,447989.4956527854,186332.64195027945,447940.63104127685,C_17,60,10
knn,even,782D5207,186367.6089075527,447989.4956527854,186391.77118094312,447963.70243974647,C_17,35,10
knn,even,4B2A5555,186366.78805729182,447964.51287064346,186383.48819716525,447963.92184054304,C_18,17,6
knn,even,55346178,186366.78805729182,447964.51287064346,186374.62438797927,447947.7310181479,C_18,19,6
knn,even,782D5207,186366.78805729182,447964.51287064346,186383.48133084737,447963.8943412092,C_18,17,6
knn,even,4B2A5555,186365.96720977605,447939.5300883058,186391.76857158527,447963.6230230603,C_19,35,8
knn,even,55346178,186365.96720977605,447939.5300883058,186366.84036237473,447964.49758656154,C_19,25,8
knn,even,782D5207,186365.96720977605,447939.5300883058,186383.16130676365,447955.6482491631,C_19,24,8
knn,even,4B2A5555,186386.84579500955,447813.79534126876,186407.8943261491,447946.457099122,C_2,134,13
knn,even,55346178,186386.84579500955,447813.79534126876,186354.1722079443,447831.60614135873,C_2,37,13
knn,even,782D5207,186386.84579500955,447813.79534126876,186440.10312247768,447912.0757828676,C_2,112,13
knn,even,4B2A5555,186365.14636500546,447914.547305762,186391.77069584874,447963.687675692,C_20,56,10
knn,even,55346178,186365.14636500546,447914.547305762,186323.80158031476,447924.20754410385,C_20,42,10
knn,even,782D5207,186365.14636500546,447914.547305762,186408.10991140967,447954.7430425734,C_20,59,10
knn,even,4B2A5555,186364.32552297987,447889.56452302285,186399.54368685384,447946.75058966817,C_21,67,11
knn,even,55346178,186364.32552297987,447889.56452302285,186365.0338900617,447914.46485707955,C_21,25,11
knn,even,782D5207,186364.32552297987,447889.56452302285,186423.63281485147,447921.0558196078,C_21,67,11
knn,even,4B2A5555,186363.50468369978,447864.5817400806,186415.6465087101,447929.55795154825,C_22,83,9
knn,even,55346178,186363.50468369978,447864.5817400806,186372.32811257866,447880.94571237714,C_22,19,9
knn,even,782D5207,186363.50468369978,447864.5817400806,186431.67017810696,447912.45390392723,C_22,83,9
knn,even,4B2A5555,186362.6838471643,447839.59895694215,186440.13717319936,447912.0394185614,C_23,106,12
knn,even,55346178,186362.6838471643,447839.59895694215,186312.23564702025,447824.56654917356,C_23,53,12
knn,even,782D5207,186362.6838471643,447839.59895694215,186440.10900192414,447912.06950394576,C_23,106,12
knn,even,4B2A5555,186386.02496416416,447788.81256047747,186408.5410221253,447713.0811293395,C_3,79,12
knn,even,55346178,186386.02496416416,447788.81256047747,186268.63227672677,447767.61819695414,C_3,119,12
knn,even,782D5207,186386.02496416416,447788.81256047747,186390.79145137084,447680.27534557466,C_3,109,12
knn,even,4B2A5555,186385.20413606465,447763.82977948117,186407.19221164234,447671.41836493596,C_4,95,10
knn,even,55346178,186385.20413606465,447763.82977948117,186400.5055564369,447721.6159678275,C_4,45,10
knn,even,782D5207,186385.20413606465,447763.82977948117,186417.12297820358,447721.01966743346,C_4,53,10
knn,even,4B2A5555,186384.38331070956,447738.84699829447,186382.43780516708,447680.60413662216,C_5,58,12
knn,even,55346178,186384.38331070956,447738.84699829447,186359.53672830446,447739.6667929216,C_5,25,12
knn,even,782D5207,186384.38331070956,447738.84699829447,186400.2170690337,447713.31433385774,C_5,30,12
knn,even,4B2A5555,186383.56248810005,447713.86421690555,186401.9791244561,447513.1913917854,C_6,202,10
knn,even,55346178,186383.56248810005,447713.86421690555,186398.925705854,447671.51071787986,C_6,45,10
knn,even,782D5207,186383.56248810005,447713.86421690555,186399.46799436267,447688.33188579057,C_6,30,10
knn,even,4B2A5555,186382.7416682357,447688.8814353113,186401.9770141351,447513.12715974904,C_7,177,9
knn,even,55346178,186382.7416682357,447688.8814353113,186381.95085354842,447663.8211814154,C_7,25,9
knn,even,782D5207,186382.7416682357,447688.8814353113,186407.2050591195,447671.40879634826,C_7,30,9
knn,even,4B2A5555,186381.92085111726,447663.89865351433,186403.61876348406,447563.0968203745,C_8,103,8
knn,even,55346178,186381.92085111726,447663.89865351433,186349.4165786602,447689.9829557042,C_8,42,8
knn,even,782D5207,186381.92085111726,447663.89865351433,186405.8331711935,447629.87792164646,C_8,42,8
knn,even,07610752,186361.04218232975,447789.6333900729,186377.78544380565,447789.10230264143,D_1,17,13
knn,even,34191966,186361.04218232975,447789.6333900729,186431.5586512874,447903.9572665255,D_1,134,13
knn,even,78335578,186361.04218232975,447789.6333900729,186361.09379731695,447789.64525336865,D_1,0,13
knn,even,07610752,186352.01322200985,447514.82275793125,186419.1830847888,447529.2858046991,D_12,69,10
knn,even,34191966,186352.01322200985,447514.82275793125,186385.04550783205,447505.3986102466,D_12,34,10
knn,even,78335578,186352.01322200985,447514.82275793125,186302.87785264387,447541.4226089375,D_12,56,10
knn,even,07610752,186351.19242390522,447489.8399719803,186375.89858239106,447480.6871833196,D_13,26,10
knn,even,34191966,186351.19242390522,447489.8399719803,186324.84796581467,447449.03367779416,D_13,49,10
knn,even,78335578,186351.19242390522,447489.8399719803,186367.30107770316,447472.63791581336,D_13,24,10
knn,even,07610752,186350.37162854627,447464.85718583665,186351.73634147615,447506.49916650093,D_14,42,9
knn,even,34191966,186350.37162854627,447464.85718583665,186341.79499424942,447456.7885113252,D_14,12,9
knn,even,78335578,186350.37162854627,447464.85718583665,186401.4625162179,447496.56660266744,D_14,60,9
knn,even,07610752,186349.5508359318,447439.8743994716,186317.04413229745,447465.94824007,D_15,42,8
knn,even,34191966,186349.5508359318,447439.8743994716,186401.9770681074,447513.12880247727,D_15,90,8
knn,even,78335578,186349.5508359318,447439.8743994716,186410.54909787784,447521.19837577903,D_15,102,8
knn,even,07610752,186343.44697776978,448015.2992892355,186318.22932693586,448007.7818093169,D_16,26,12
knn,even,34191966,186343.44697776978,448015.2992892355,186399.2843411617,447938.47308302217,D_16,95,12
knn,even,78335578,186343.44697776978,448015.2992892355,186293.25552809873,448008.61945771554,D_16,51,12
knn,even,07610752,186342.62612456517,447990.3165045468,186342.33819074839,447981.9935680096,D_17,8,11
knn,even,34191966,186342.62612456517,447990.3165045468,186350.45048934766,447973.3768038149,D_17,19,11
knn,even,78335578,186342.62612456517,447990.3165045468,186375.4157693195,447972.5571552996,D_17,37,11
knn,even,07610752,186341.80527410615,447965.3337196534,186391.4669784604,447955.35391309904,D_18,51,10
knn,even,34191966,186341.80527410615,447965.3337196534,186407.61976466884,447938.30639580055,D_18,71,10
knn,even,78335578,186341.80527410615,447965.3337196534,186374.29282656033,447939.24942793,D_18,42,10
knn,even,07610752,186340.98442639218,447940.3509345636,186325.07430653356,447965.92149044515,D_19,30,11
knn,even,34191966,186340.98442639218,447940.3509345636,186332.67032249825,447940.7079399555,D_19,8,11
knn,even,78335578,186340.98442639218,447940.3509345636,186315.6694373427,447932.96126055415,D_19,26,11
knn,even,07610752,186360.22135402987,447764.65060632967,186369.385754872,447789.36892245477,D_2,26,14
knn,even,34191966,186360.22135402987,447764.65060632967,186440.0777246193,447912.11156752286,D_2,168,14
knn,even,78335578,186360.22135402987,447764.65060632967,186353.54997407846,447814.88860245864,D_2,51,14
knn,even,07610752,186340.1635814228,447915.36814928084,186358.0302041973,447948.14356385637,D_20,37,11
knn,even,34191966,186340.1635814228,447915.36814928084,186364.6400820156,447897.92080122454,D_20,30,11
knn,even,78335578,186340.1635814228,447915.36814928084,186407.05576546845,447921.511363024,D_20,67,11
knn,even,07610752,186339.34273919833,447890.385363798,186371.83701755392,447864.30107452313,D_21,42,11
knn,even,34191966,186339.34273919833,447890.385363798,186407.85605788158,447946.4569907252,D_21,89,11
knn,even,78335578,186339.34273919833,447890.385363798,186275.74600852086,447984.1684834709,D_21,113,11
knn,even,07610752,186338.52189971888,447865.4025781132,186372.80916179772,447897.48524702457,D_22,47,10
knn,even,34191966,186338.52189971888,447865.4025781132,186407.8916285623,447946.5281806858,D_22,107,10
knn,even,78335578,186338.52189971888,447865.4025781132,186381.4110114072,447905.6447408416,D_22,59,10
knn,even,07610752,186337.701062984,447840.4197922279,186379.0310067506,447830.7437897443,D_23,42,10
knn,even,34191966,186337.701062984,447840.4197922279,186440.09738308148,447912.0819122276,D_23,125,10
knn,even,78335578,186337.701062984,447840.4197922279,186362.40976958367,447831.2757744539,D_23,26,10
knn,even,07610752,186336.88022899462,447815.4370061459,186370.73056437276,447830.9998568254,D_24,37,10
knn,even,34191966,186336.88022899462,447815.4370061459,186439.53504256287,447895.45813387446,D_24,130,10
knn,even,78335578,186336.88022899462,447815.4370061459,186345.75989269128,447831.8348320923,D_24,19,10
knn,even,07610752,186359.40052847477,447739.6678223897,186368.23035872824,447756.0176619007,D_3,19,11
knn,even,34191966,186359.40052847477,447739.6678223897,186391.01116402526,447688.5971976702,D_3,60,11
knn,even,78335578,186359.40052847477,447739.6678223897,186366.9084886189,447714.4076567957,D_3,26,11
knn,even,07610752,186358.579705665,447714.685038251,186374.88162431592,447705.8643056314,D_4,19,11
knn,even,34191966,186358.579705665,447714.685038251,186382.72992733686,447688.83746305027,D_4,35,11
knn,even,78335578,186358.579705665,447714.685038251,186415.49110146906,447671.0759929974,D_4,72,11
knn,even,07610752,186357.7588856004,447689.70225392113,186416.32010304497,447696.09990757075,D_5,59,9
knn,even,34191966,186357.7588856004,447689.70225392113,186407.71945009567,447688.09102531127,D_5,50,9
knn,even,78335578,186357.7588856004,447689.70225392113,186428.05568890958,447545.6622058159,D_5,160,9
knn,even,07610752,186356.93806828125,447664.71946937725,186405.03083345294,447604.74560092925,D_6,77,8
knn,even,34191966,186356.93806828125,447664.71946937725,186428.32889975957,447553.97786741535,D_6,132,8
