tag,cp,error,x_cal,y_cal,x_est,y_est,node_count,round,dets,habitat
55346178,C_16,54.85415850363104,186375.3544129948,447464.03639192047,186411.53229854692,447505.2691374284,16,one,NA,2
4B2A5555,C_16,55.89859979952684,186375.3544129948,447464.03639192047,186319.4558311733,447464.081223747,12,one,NA,2
782D5207,C_16,59.347030168562085,186375.3544129948,447464.03639192047,186326.79019862216,447498.147784038,11,one,NA,2
55346178,C_17,66.35249990811731,186367.6089075527,447989.4956527854,186365.78031785967,447923.16835445515,26,one,NA,5
782D5207,C_17,26.146751509846847,186367.6089075527,447989.4956527854,186374.4546070633,447964.26097401336,14,one,NA,5
4B2A5555,C_17,26.07640099143385,186367.6089075527,447989.4956527854,186392.34778161347,447981.2514548941,11,one,NA,5
192A344C,C_17,53.68205672994482,186367.6089075527,447989.4956527854,186318.4311012609,448011.02021045994,19,two,125,5
2D1E4C2A,C_17,40.21435890360037,186367.6089075527,447989.4956527854,186327.92180947508,447995.9863313482,28,two,212,5
2D2D5555,C_17,76.01931912449206,186367.6089075527,447989.4956527854,186298.70875293887,448021.6158267317,18,two,109,5
55346178,C_18,105.56344186175816,186366.78805729185,447964.51287064346,186282.74689986097,447900.63232497126,12,one,NA,2
4B2A5555,C_18,18.36957756431952,186366.78805729185,447964.51287064346,186383.10977413168,447972.9415680097,9,one,NA,2
782D5207,C_18,18.757790682153143,186366.78805729185,447964.51287064346,186383.9828122335,447972.0092106685,11,one,NA,2
192A344C,C_18,89.15262167137497,186366.78805729185,447964.51287064346,186298.37155364457,448021.6738011779,16,two,65,2
2D1E4C2A,C_18,78.23171282627746,186366.78805729185,447964.51287064346,186308.3680484196,448016.5446249393,30,two,181,2
2D2D5555,C_18,88.5369227503265,186366.78805729185,447964.51287064346,186298.91558295244,448021.36455414665,18,two,66,2
55346178,C_19,24.99626391615071,186365.96720977605,447939.5300883058,186365.14636500544,447914.54730576207,19,one,NA,2
4B2A5555,C_19,31.39846914907105,186365.96720977605,447939.5300883058,186346.92487081775,447964.495127699,10,one,NA,2
782D5207,C_19,42.22534572350459,186365.96720977605,447939.5300883058,186375.5050432548,447980.6641320409,12,one,NA,2
192A344C,C_19,36.62683879959189,186365.96720977605,447939.5300883058,186375.9680017806,447974.7651486823,19,two,117,2
2D1E4C2A,C_19,96.10966315076496,186365.96720977605,447939.5300883058,186308.4083759522,448016.4979257432,27,two,191,2
2D2D5555,C_19,106.06007167522948,186365.96720977605,447939.5300883058,186298.66028952325,448021.4966503286,16,two,102,2
4B2A5555,C_2,23.18345753026811,186386.84579500955,447813.7953412688,186404.1260373998,447829.25062923087,15,one,NA,1
55346178,C_2,9.84678287616094,186386.84579500955,447813.7953412688,186396.58250420113,447812.3271358578,26,one,NA,1
782D5207,C_2,30.042976337510904,186386.84579500955,447813.7953412688,186371.00926527663,447839.3254167335,15,one,NA,1
4B2A5555,C_20,5.237487316542215,186365.14636500544,447914.547305762,186364.97437851067,447909.31264301867,12,one,NA,2
55346178,C_20,27.58069803901696,186365.14636500544,447914.547305762,186366.0520828815,447942.11312843155,23,one,NA,2
782D5207,C_20,30.651795350853284,186365.14636500544,447914.547305762,186381.35459830193,447888.5314311537,16,one,NA,2
192A344C,C_20,49.829938466210685,186365.14636500544,447914.547305762,186406.28141239387,447942.6707949463,22,two,139,2
2D1E4C2A,C_20,51.51688265112909,186365.14636500544,447914.547305762,186411.50750455755,447937.0113645565,30,two,200,2
2D2D5555,C_20,50.819888858526454,186365.14636500544,447914.547305762,186376.67754520904,447964.0416790453,18,two,99,2
4B2A5555,C_21,37.32639383001908,186364.32552297987,447889.56452302285,186332.5396955456,447909.13288653834,11,one,NA,2
55346178,C_21,33.11184043145618,186364.32552297987,447889.56452302285,186365.4128751886,447922.6585049823,23,one,NA,2
782D5207,C_21,30.18375886423079,186364.32552297987,447889.56452302285,186365.3167210408,447919.73200262553,13,one,NA,2
192A344C,C_21,75.32794793951284,186364.32552297987,447889.56452302285,186376.9031671594,447963.8349923069,24,two,183,2
2D1E4C2A,C_21,79.06561699799995,186364.32552297987,447889.56452302285,186427.7489077388,447842.35386684234,34,two,245,2
2D2D5555,C_21,6.180400961835011,186364.32552297987,447889.56452302285,186364.19176355295,447883.3855696758,19,two,146,2
4B2A5555,C_22,36.882345212493426,186363.50468369975,447864.5817400806,186382.1174907061,447896.4230780506,12,one,NA,2
55346178,C_22,23.41045852854445,186363.50468369975,447864.5817400806,186379.14934051305,447847.1663939252,21,one,NA,2
782D5207,C_22,17.859923953202077,186363.50468369975,447864.5817400806,186354.84201843612,447848.96331781254,13,one,NA,2
192A344C,C_22,68.50894181655813,186363.50468369975,447864.5817400806,186428.50394193787,447842.93522679736,24,two,205,2
2D1E4C2A,C_22,67.00042153042885,186363.50468369975,447864.5817400806,186422.4567901679,447832.7429959435,35,two,298,2
2D2D5555,C_22,80.14520700205924,186363.50468369975,447864.5817400806,186406.39190604,447932.2865431993,19,two,155,2
55346178,C_23,35.86498333290115,186362.6838471643,447839.59895694215,186387.98341308985,447814.1779224736,25,one,NA,5
4B2A5555,C_23,23.94431236857045,186362.6838471643,447839.59895694215,186378.9293924849,447822.0088360773,21,one,NA,5
782D5207,C_23,52.90468877883048,186362.6838471643,447839.59895694215,186394.07431859695,447797.0132269611,17,one,NA,5
192A344C,C_23,59.96863732878574,186362.6838471643,447839.59895694215,186422.58201374055,447842.5053471215,28,two,234,5
2D1E4C2A,C_23,56.422458984393536,186362.6838471643,447839.59895694215,186416.5389275802,447822.7726623042,34,two,260,5
2D2D5555,C_23,52.91875397828499,186362.6838471643,447839.59895694215,186409.40682238736,447864.4456490544,20,two,153,5
55346178,C_3,50.37209318052165,186386.02496416416,447788.81256047747,186336.09587415555,447782.14669652,26,one,NA,1
4B2A5555,C_3,55.9577379079667,186386.02496416416,447788.81256047747,186409.48195345912,447738.0086424692,16,one,NA,1
782D5207,C_3,58.26223460374003,186386.02496416416,447788.81256047747,186426.15656271137,447746.5758136914,16,one,NA,1
55346178,C_4,35.14188353801266,186385.20413606465,447763.8297794812,186409.07097992013,447738.0358704525,21,one,NA,1
782D5207,C_4,73.15218598663377,186385.20413606465,447763.8297794812,186316.00099012384,447740.119720297,20,one,NA,1
4B2A5555,C_4,58.99812218674688,186385.20413606465,447763.8297794812,186374.58763000573,447705.7947192101,11,one,NA,1
55346178,C_5,36.90073445765917,186384.38331070956,447738.84699829447,186358.64567035495,447765.2901084083,25,one,NA,1
4B2A5555,C_5,26.217106975524807,186384.38331070956,447738.84699829447,186375.8483002998,447714.0580835245,16,one,NA,1
782D5207,C_5,40.98350384804024,186384.38331070956,447738.84699829447,186346.64294407223,447722.8685029415,19,one,NA,1
55346178,C_6,29.63066954616627,186383.56248810003,447713.8642169055,186358.35510215117,447698.2897419103,22,one,NA,1
782D5207,C_6,44.27106755132471,186383.56248810003,447713.8642169055,186342.1320283944,447698.2615110277,18,one,NA,1
4B2A5555,C_6,24.999777669866013,186383.56248810003,447713.8642169055,186408.5314998611,447712.62432367646,9,one,NA,1
55346178,C_7,66.5081533438969,186382.7416682357,447688.8814353113,186316.2702379264,447691.0912800679,22,one,NA,1
782D5207,C_7,16.765574004950707,186382.7416682357,447688.8814353113,186383.7727240984,447705.6152751433,12,one,NA,1
4B2A5555,C_7,18.456888225532605,186382.7416682357,447688.8814353113,186397.0785879906,447677.2577760376,9,one,NA,1
55346178,C_8,42.03509764899077,186381.9208511173,447663.89865351433,186349.23005976557,447690.32329343923,16,one,NA,1
782D5207,C_8,44.76222742690447,186381.9208511173,447663.89865351433,186365.95956410724,447705.7184373636,13,one,NA,1
4B2A5555,C_8,28.30476374014838,186381.9208511173,447663.89865351433,186397.6497000052,447687.4308221999,9,one,NA,1
07610752,D_1,35.30307215721548,186361.04218232975,447789.6333900729,186335.24075359543,447765.5378888537,24,one,NA,4
78335578,D_1,19.541042880068236,186361.04218232975,447789.6333900729,186378.8364446201,447797.7090687678,27,one,NA,4
34191966,D_1,41.67733457889648,186361.04218232975,447789.6333900729,186395.18381382988,447813.5363023664,16,one,NA,4
191E4C07,D_1,6.769655813902087,186361.04218232975,447789.6333900729,186355.9033437327,447785.2265116185,21,two,53,4
33557852,D_1,30.834074316621884,186361.04218232975,447789.6333900729,186387.8795344325,447804.815506891,35,two,547,4
344C194C,D_1,37.19704229419278,186361.04218232975,447789.6333900729,186388.62197088572,447814.59286159463,33,two,502,4
07610752,D_12,87.47509209853513,186352.01322200985,447514.82275793125,186420.2111316193,447569.60356536007,13,one,NA,2
34191966,D_12,61.05052869780743,186352.01322200985,447514.82275793125,186403.3074202099,447547.9297403564,11,one,NA,2
78335578,D_12,26.140167179073103,186352.01322200985,447514.82275793125,186326.93665100876,447507.4421125003,19,one,NA,2
33557852,D_12,59.93883474491849,186352.01322200985,447514.82275793125,186349.63222944684,447574.7142830829,25,two,341,2
344C194C,D_12,17.873162400418476,186352.01322200985,447514.82275793125,186362.30391134456,447500.20935151086,21,two,355,2
07610752,D_13,29.778832863250734,186351.1924239052,447489.8399719803,186366.75708954083,447515.22737181466,14,one,NA,2
34191966,D_13,16.586787497186922,186351.1924239052,447489.8399719803,186350.4106949023,447473.27161601954,16,one,NA,2
78335578,D_13,15.586160721932949,186351.1924239052,447489.8399719803,186352.6050024192,447505.3619895035,18,one,NA,2
33557852,D_13,25.47525040942898,186351.1924239052,447489.8399719803,186357.04158429668,447514.63464290247,24,two,344,2
344C194C,D_13,6.937906580797167,186351.1924239052,447489.8399719803,186356.2866454881,447494.5499034224,23,two,364,2
07610752,D_14,99.8553365280123,186350.37162854627,447464.85718583665,186286.05276646648,447541.2389389841,15,one,NA,2
78335578,D_14,95.86050402689692,186350.37162854627,447464.85718583665,186303.23907163664,447548.3302851648,12,one,NA,2
34191966,D_14,79.1016029233204,186350.37162854627,447464.85718583665,186300.315384189,447526.1061530596,11,one,NA,2
33557852,D_14,25.162959850825967,186350.37162854627,447464.85718583665,186351.5757313742,447489.9913196955,25,two,388,2
344C194C,D_14,44.96164035030217,186350.37162854627,447464.85718583665,186352.2137887242,447509.7810720095,25,two,286,2
07610752,D_15,100.59307576266302,186349.5508359318,447439.8743994716,186294.50435075772,447524.06971621414,16,one,NA,2
78335578,D_15,94.51842951092722,186349.5508359318,447439.8743994716,186285.0154521882,447508.9317507261,12,one,NA,2
34191966,D_15,68.27635341879812,186349.5508359318,447439.8743994716,186363.9633569981,447506.61224235466,11,one,NA,2
33557852,D_15,39.18338124844687,186349.5508359318,447439.8743994716,186325.5255964864,447470.82799757674,22,two,354,2
344C194C,D_15,42.41268135197003,186349.5508359318,447439.8743994716,186320.60131360765,447470.87053950015,21,two,362,2
07610752,D_16,18.97353503616247,186343.44697776975,448015.2992892355,186325.8300477107,448008.2538079131,25,one,NA,2
34191966,D_16,23.75908451348548,186343.44697776975,448015.2992892355,186326.5731562906,447998.57301512535,17,one,NA,2
78335578,D_16,35.15558546881104,186343.44697776975,448015.2992892355,186330.717550062,447982.52922881616,24,one,NA,2
191E4C07,D_16,545.4156480064576,186343.44697776975,448015.2992892355,186357.19557752143,447470.0569531177,4,two,7,2
33557852,D_16,97.01384993916108,186343.44697776975,448015.2992892355,186249.2663950435,448038.5738443839,31,two,292,2
344C194C,D_16,96.72921465958385,186343.44697776975,448015.2992892355,186249.5241774753,448038.4304057997,31,two,281,2
34191966,D_17,23.71303876130558,186342.62612456517,447990.3165045468,186324.6392695363,447974.8639561011,21,one,NA,2
07610752,D_17,26.643129404684437,186342.62612456517,447990.3165045468,186317.9461772901,448000.3542606195,22,one,NA,2
78335578,D_17,23.143660107796553,186342.62612456517,447990.3165045468,186325.91586874943,448006.32888581126,17,one,NA,2
33557852,D_17,69.51194237376626,186342.62612456517,447990.3165045468,186283.71652047252,448027.2159446268,27,two,314,2
344C194C,D_17,69.6513709222385,186342.62612456517,447990.3165045468,186283.57147875105,448027.2470106239,25,two,277,2
07610752,D_18,35.217649984734145,186341.80527410615,447965.3337196534,186376.38047633905,447972.02985742094,16,one,NA,2
34191966,D_18,40.103375074035846,186341.80527410615,447965.3337196534,186381.8997394388,447964.4884137802,15,one,NA,2
78335578,D_18,79.8834520119066,186341.80527410615,447965.3337196534,186416.81545580347,447937.8593944192,18,one,NA,2
191E4C07,D_18,45.564909914554974,186341.80527410615,447965.3337196534,186337.5337522875,448010.697968979,15,two,32,2
33557852,D_18,61.631104198318965,186341.80527410615,447965.3337196534,186307.83185723668,448016.7555044427,29,two,398,2
344C194C,D_18,61.26306620265728,186341.80527410615,447965.3337196534,186308.19374914147,448016.55313657806,28,two,324,2
34191966,D_19,1.3929151913868496,186340.98442639216,447940.3509345636,186340.93868745933,447938.95877053577,21,one,NA,2_1
07610752,D_19,26.373309094243073,186340.98442639216,447940.3509345636,186331.75752517945,447915.6443417878,22,one,NA,2_1
78335578,D_19,24.996266660221757,186340.98442639216,447940.3509345636,186340.1635814228,447915.3681492808,20,one,NA,2_1
191E4C07,D_19,91.62941881568064,186340.98442639216,447940.3509345636,186298.63096275248,448021.60445455025,24,two,101,2_1
33557852,D_19,50.45900344903764,186340.98442639216,447940.3509345636,186346.89069198753,447990.46307935694,30,two,422,2_1
344C194C,D_19,67.3441885540004,186340.98442639216,447940.3509345636,186297.7528283324,447991.98685869784,29,two,376,2_1
78335578,D_2,34.66223845598734,186360.22135402987,447764.65060632967,186335.9253135362,447789.3725235512,22,one,NA,4
07610752,D_2,29.870770668061812,186360.22135402987,447764.65060632967,186384.33246510185,447747.0177601845,25,one,NA,4
34191966,D_2,42.64761782855051,186360.22135402987,447764.65060632967,186402.8248056844,447762.7101905054,18,one,NA,4
191E4C07,D_2,21.025030697970397,186360.22135402987,447764.65060632967,186381.2246918085,447763.695767072,22,two,217,4
33557852,D_2,116.22366424855936,186360.22135402987,447764.65060632967,186447.7616332834,447841.1008492304,26,two,494,4
344C194C,D_2,116.453721079821,186360.22135402987,447764.65060632967,186447.74649164727,447841.4673977127,25,two,496,4
07610752,D_20,29.64966488251933,186340.1635814228,447915.3681492808,186358.43697116995,447938.71736457373,21,one,NA,2
34191966,D_20,17.8295118380438,186340.1635814228,447915.3681492808,186326.3730949729,447926.6692101097,19,one,NA,2
78335578,D_20,36.59056276058272,186340.1635814228,447915.3681492808,186373.49716738495,447930.4592503023,21,one,NA,2
191E4C07,D_20,114.69004678776164,186340.1635814228,447915.3681492808,186297.88660432695,448021.9817696106,12,two,27,2
33557852,D_20,75.44221268543005,186340.1635814228,447915.3681492808,186346.84474890513,447990.51393729285,32,two,422,2
344C194C,D_20,75.20802682481367,186340.1635814228,447915.3681492808,186347.24131147744,447990.2423974317,28,two,392,2
07610752,D_21,26.353225358523755,186339.34273919833,447890.385363798,186330.179000471,447865.6766936733,23,one,NA,2
34191966,D_21,97.51710525394344,186339.34273919833,447890.385363798,186375.6749889378,447980.8815153514,17,one,NA,2
78335578,D_21,55.648558253514175,186339.34273919833,447890.385363798,186366.03452252824,447939.2147682421,18,one,NA,2
191E4C07,D_21,118.05842309919304,186339.34273919833,447890.385363798,186246.9555828192,447963.88641549693,33,two,183,2
33557852,D_21,78.72371749680327,186339.34273919833,447890.385363798,186366.58194173165,447964.2463788321,32,two,482,2
344C194C,D_21,78.68403297391826,186339.34273919833,447890.385363798,186386.4494509076,447953.4102379112,29,two,378,2
07610752,D_22,18.705727634579187,186338.52189971888,447865.4025781132,186321.43462664267,447857.7914451385,24,one,NA,2
34191966,D_22,58.40410605976557,186338.52189971888,447865.4025781132,186372.1793555129,447913.1332315145,20,one,NA,2
78335578,D_22,8.702909089190346,186338.52189971888,447865.4025781132,186330.1639604806,447867.828578588,21,one,NA,2
191E4C07,D_22,66.60122742274689,186338.52189971888,447865.4025781132,186396.55915949712,447832.7314904109,32,two,307,2
33557852,D_22,85.46828041560474,186338.52189971888,447865.4025781132,186423.0122497924,447852.5104215188,36,two,528,2
344C194C,D_22,76.58947370230293,186338.52189971888,447865.4025781132,186413.1139304219,447848.0251088616,34,two,431,2
07610752,D_23,36.599499565641274,186337.701062984,447840.4197922279,186354.98657724893,447872.6802070587,19,one,NA,3
34191966,D_23,29.62076659014575,186337.701062984,447840.4197922279,186361.7278999508,447823.0963711236,16,one,NA,3
78335578,D_23,18.85539147734456,186337.701062984,447840.4197922279,186320.60413973383,447832.46862859343,23,one,NA,3
191E4C07,D_23,45.27811385339677,186337.701062984,447840.4197922279,186382.4961378608,447833.8236675397,30,two,202,3
33557852,D_23,83.78577026145747,186337.701062984,447840.4197922279,186421.03598327932,447831.73956425395,37,two,580,3
344C194C,D_23,84.3382396105576,186337.701062984,447840.4197922279,186422.02437701053,447842.00641511707,35,two,510,3
07610752,D_24,68.19231265533249,186336.88022899465,447815.4370061459,186343.40307281105,447747.5573772884,20,one,NA,4
34191966,D_24,48.368766823742845,186336.88022899465,447815.4370061459,186379.0879601937,447839.05998290743,19,one,NA,4
78335578,D_24,52.33160986374643,186336.88022899465,447815.4370061459,186318.30490775369,447766.51303623617,20,one,NA,4
