k,tag,cp,error,x_cal,y_cal,x_est,y_est,node_count
3,4C2A341E,A_1,45.11356018540679,186464.25663065462,447886.2811619256,186423.0719973448,447904.6947246373,14
3,78524B34,A_1,33.00761190097537,186464.25663065462,447886.2811619256,186463.17271235955,447853.291351915,19
3,2D331955,A_1,32.96526342085755,186464.25663065462,447886.2811619256,186463.1741030138,447853.33367755555,16
3,2D331955,A_10,91.87486116643286,186435.99051959752,447787.1709018935,186344.38592196073,447780.129040907,24
3,4C2A341E,A_10,141.8693696423398,186435.99051959752,447787.1709018935,186308.8721609631,447724.1801014477,16
3,78524B34,A_10,91.08624168871458,186435.99051959752,447787.1709018935,186350.56409003364,447755.56348888733,23
3,78524B34,A_11,114.4555129042174,186435.16969189732,447762.18812639447,186333.60680584545,447709.4146045205,26
3,2D331955,A_11,90.06977237234874,186435.16969189732,447762.18812639447,186377.6438627151,447831.4942795997,20
3,4C2A341E,A_11,68.23409432907904,186435.16969189732,447762.18812639447,186369.56545953982,447780.94915850076,22
3,4C2A341E,A_12,66.20138535435271,186434.3488669429,447737.2053506968,186376.11190251034,447705.7239371879,15
3,78524B34,A_12,68.90809539801766,186434.3488669429,447737.2053506968,186368.0363070638,447755.9395443988,25
3,2D331955,A_12,79.12892525203911,186434.3488669429,447737.2053506968,186365.96747938695,447697.3886124142,16
3,4C2A341E,A_13,49.93096878942381,186433.52804473395,447712.2225747934,186383.60080037772,447712.83242333564,17
3,78524B34,A_13,65.87716652575156,186433.52804473395,447712.2225747934,186385.0437812857,447756.8216472876,20
3,2D331955,A_13,65.42115417996166,186433.52804473395,447712.2225747934,186393.75875091806,447764.16803353257,18
3,78524B34,A_14,64.11447125657052,186432.70722527136,447687.23979868245,186375.3438401322,447715.87731725315,17
3,2D331955,A_14,84.21023635933675,186432.70722527136,447687.23979868245,186349.2583846815,447698.53824600525,14
3,4C2A341E,A_14,57.479814256648105,186432.70722527136,447687.23979868245,186376.02635136808,447696.7900646756,12
3,2D331955,A_16,75.40344498571487,186431.06559458174,447637.2742458824,186420.23126643075,447562.6532243856,15
3,78524B34,A_16,54.99296780920836,186431.06559458174,447637.2742458824,186389.76624632394,447673.58664516895,18
3,4C2A341E,A_16,67.25726474561529,186431.06559458174,447637.2742458824,186412.8098913689,447572.54195902904,17
3,78524B34,A_17,88.967598743198,186430.24478335585,447612.2914691779,186364.82496777287,447672.58642216085,17
3,2D331955,A_17,43.93761933899213,186430.24478335585,447612.2914691779,186397.600135212,447582.88328425016,16
3,4C2A341E,A_17,6.47507813305216,186430.24478335585,447612.2914691779,186430.0321605793,447605.8198829439,16
3,4C2A341E,A_18,34.64554432063201,186429.4239748753,447587.30869227037,186420.11435347167,447553.93737688434,14
3,78524B34,A_18,9.178298568989577,186429.4239748753,447587.30869227037,186429.1225866196,447578.13534338673,18
3,2D331955,A_18,34.226350112613495,186429.4239748753,447587.30869227037,186420.1107712686,447554.3737976962,13
3,78524B34,A_19,1.8040522240166035,186428.60316914058,447562.32591516525,186428.5439321627,447560.52283574175,16
3,2D331955,A_19,55.991123345967,186428.60316914058,447562.32591516525,186401.89765910825,447513.11390822125,14
3,4C2A341E,A_19,64.46631129506817,186428.60316914058,447562.32591516525,186400.89935217914,447504.1159175896,12
3,2D331955,A_2,10.323833121334012,186463.43579217079,447861.29838996194,186463.09677532187,447850.98012470594,21
3,4C2A341E,A_2,25.321570829709614,186463.43579217079,447861.29838996194,186439.53208405757,447869.65271146176,18
3,78524B34,A_2,24.996253229237475,186463.43579217079,447861.29838996194,186462.61495643324,447836.3156178141,23
3,2D331955,A_20,8.961561173195733,186427.7823661508,447537.3431378602,186418.84276873912,447537.97017595975,16
3,78524B34,A_20,29.143569566408747,186427.7823661508,447537.3431378602,186410.9167853606,447513.575516362,17
3,4C2A341E,A_20,31.24682953132926,186427.7823661508,447537.3431378602,186401.37575663032,447520.6381886117,13
3,2D331955,A_21,42.52525418507852,186426.96156590746,447512.3603603511,186385.02912758035,447505.2844957786,15
3,4C2A341E,A_21,36.86215175046537,186426.96156590746,447512.3603603511,186395.9111878079,447532.22722350433,11
3,78524B34,A_21,27.614720630358516,186426.96156590746,447512.3603603511,186399.58276179095,447508.758433,14
3,2D331955,A_22,58.38657929799298,186417.574465291,447987.85394987673,186416.3394045714,447929.4804347595,16
3,4C2A341E,A_22,40.470487270696864,186417.574465291,447987.85394987673,186394.12135384508,447954.87195625243,18
3,78524B34,A_22,50.6336429390427,186417.574465291,447987.85394987673,186423.96050833585,447937.62463322293,22
3,78524B34,A_23,26.551229655088207,186416.7536154274,447962.8711732208,186424.88086621923,447937.5943935453,19
3,2D331955,A_23,30.13451444302334,186416.7536154274,447962.8711732208,186432.75449826493,447937.3356938022,12
3,4C2A341E,A_23,29.590799706744303,186416.7536154274,447962.8711732208,186431.7609735588,447937.3683375118,14
3,78524B34,A_24,6.2024670286829435,186415.93276830894,447937.8883963808,186422.13189011876,447937.6847151867,19
3,2D331955,A_24,11.459015261441012,186415.93276830894,447937.8883963808,186422.89002018454,447928.7831409148,15
3,4C2A341E,A_24,9.136008413383438,186415.93276830894,447937.8883963808,186416.81592917154,447946.9816178463,13
3,2D331955,A_3,48.184668920673474,186462.61495643324,447836.3156178141,186414.71548657486,447831.08082017896,20
3,4C2A341E,A_3,24.99625322929565,186462.61495643324,447836.3156178141,186463.43579217079,447861.298389962,21
3,78524B34,A_3,13.12242388397677,186462.61495643324,447836.3156178141,186456.05983595812,447847.6834849908,22
3,78524B34,A_4,33.913609077378155,186440.91554345653,447937.06755070796,186407.02022524437,447938.1812310703,21
3,2D331955,A_4,41.418501941785166,186440.91554345653,447937.06755070796,186399.51938004725,447938.4276823536,17
3,4C2A341E,A_4,34.45504227669374,186440.91554345653,447937.06755070796,186407.69883200727,447946.2217857271,16
3,2D331955,A_5,29.55739279941532,186440.0946992826,447912.0847764017,186455.03959234018,447886.58399914694,19
3,78524B34,A_5,29.991720708962976,186440.0946992826,447912.0847764017,186418.5072606717,447932.90509833256,19
3,4C2A341E,A_5,60.64683269305777,186440.0946992826,447912.0847764017,186389.00168525937,447879.41151158593,16
3,78524B34,A_6,17.667976091463895,186439.27385785393,447887.1020019004,186455.14471434656,447879.3384142401,22
3,2D331955,A_6,7.148952181283826,186439.27385785393,447887.1020019004,186435.40917992342,447893.1163000127,24
3,4C2A341E,A_6,24.996255768366726,186439.27385785393,447887.1020019004,186440.0946992826,447912.08477640175,22
3,4C2A341E,A_7,26.849110486689003,186438.45301917172,447862.11922719807,186442.41922505148,447835.56468060345,23
3,2D331955,A_7,0.68940213236639,186438.45301917172,447862.11922719807,186438.43038301263,447861.43019678915,22
3,78524B34,A_7,24.996255988818728,186438.45301917172,447862.11922719807,186437.6321832343,447837.1364522957,25
3,2D331955,A_8,16.42911003813918,186437.6321832343,447837.1364522957,186442.63979483218,447852.78379976196,25
3,78524B34,A_8,24.9962559887596,186437.6321832343,447837.1364522957,186438.4530191717,447862.119227198,26
3,4C2A341E,A_8,24.996255988876907,186437.6321832343,447837.1364522957,186438.45301917172,447862.1192271981,24
3,4C2A341E,A_9,41.56846573595044,186436.81135004296,447812.1536771912,186462.884791281,447844.52825063467,24
3,2D331955,A_9,22.460994141165163,186436.81135004296,447812.1536771912,186414.44152909433,447814.1754013404,22
3,78524B34,A_9,41.06757448551153,186436.81135004296,447812.1536771912,186438.38798374194,447853.1909760826,24
3,2D1E4C2A,B_1,78.46561920293094,186415.11192393544,447912.9056193213,186343.02250205373,447881.9222584697,18
3,2D2D5555,B_1,34.30018053721256,186415.11192393544,447912.9056193213,186391.47015462344,447937.75655750645,8
3,521E521E,B_1,32.1326487513855,186415.11192393544,447912.9056193213,186398.66161571103,447940.5080553569,8
3,2D1E4C2A,B_10,67.24612874690705,186407.7244481264,447688.060616895,186341.2844458347,447698.44175011467,20
3,2D2D5555,B_10,23.302349996168996,186407.7244481264,447688.060616895,186391.06268348667,447704.3512618925,9
3,521E521E,B_10,7.266645606748559,186407.7244481264,447688.060616895,186407.14009885705,447695.30372909247,10
3,2D1E4C2A,B_11,26.260828256129084,186406.90363120797,447663.07783785043,186381.55040307037,447656.2335026964,13
3,2D2D5555,B_11,126.18838019641575,186406.90363120797,447663.07783785043,186394.15949624658,447537.53464081977,9
3,521E521E,B_11,34.71571984798316,186406.90363120797,447663.07783785043,186388.6393470424,447633.5550139936,10
3,2D1E4C2A,B_14,67.76758832531048,186404.44119692655,447588.1294994996,186393.37565369002,447521.2714425408,13
3,521E521E,B_14,41.177389900828565,186404.44119692655,447588.1294994996,186379.41377374108,447555.4307911499,12
3,2D2D5555,B_14,109.869313238177,186404.44119692655,447588.1294994996,186359.254610228,447487.9824157979,10
3,2D1E4C2A,B_15,7.4553674645953025,186403.62039098973,447563.1467196483,186396.16720418324,447563.3270262196,18
3,2D2D5555,B_15,34.136681241047825,186403.62039098973,447563.1467196483,186392.9275114759,447530.7279699214,8
3,521E521E,B_15,48.9538151902519,186403.62039098973,447563.1467196483,186401.79425811447,447514.226976595,9
3,2D1E4C2A,B_16,26.848150356714445,186402.79958779935,447538.16393959115,186411.77198194363,447512.85940796346,14
3,521E521E,B_16,89.99412335603101,186402.79958779935,447538.16393959115,186405.75474629624,447628.1095302384,9
3,2D2D5555,B_16,23.103509651433374,186402.79958779935,447538.16393959115,186386.50257360004,447521.78775302647,9
3,2D1E4C2A,B_17,30.525513569975146,186401.9787873533,447513.18115933624,186427.5369106169,447529.8721543321,11
3,521E521E,B_17,24.345491385303543,186401.9787873533,447513.18115933624,186385.47647626308,447531.0802285711,10
3,2D2D5555,B_17,44.334423568839426,186401.9787873533,447513.18115933624,186369.71473758097,447482.7743803968,5
3,2D1E4C2A,B_18,77.44005647869207,186401.15798965318,447488.1983788796,186379.315887976,447562.49430704355,14
3,2D2D5555,B_18,62.09781865451544,186401.15798965318,447488.1983788796,186341.1181069557,447472.34430787805,9
3,521E521E,B_18,60.8317638135461,186401.15798965318,447488.1983788796,186342.22537292872,447473.11692753446,9
3,2D1E4C2A,B_19,18.57680719375539,186392.59168779445,447988.6748012394,186375.78184867298,447980.7673949501,16
3,2D2D5555,B_19,35.424474862608,186392.59168779445,447988.6748012394,186372.5962690924,447959.4331075432,10
3,521E521E,B_19,18.16237802251262,186392.59168779445,447988.6748012394,186382.54635492654,447973.5432691621,10
3,2D1E4C2A,B_2,58.8715179956227,186414.291082308,447887.92284207226,186371.8711069118,447847.10126299335,19
3,2D2D5555,B_2,62.9306098967773,186414.291082308,447887.92284207226,186391.82876677677,447946.70809569047,12
3,521E521E,B_2,41.98641498837077,186414.291082308,447887.92284207226,186407.54767541302,447929.3641922798,16
3,2D1E4C2A,B_20,26.627776544191708,186391.77083773172,447963.6920218405,186367.08943448187,447973.6853604871,17
3,2D2D5555,B_20,7.788646215883217,186391.77083773172,447963.6920218405,186389.44040522753,447956.26019203756,9
3,521E521E,B_20,18.373168319015747,186391.77083773172,447963.6920218405,186376.02798862365,447973.1649314273,11
3,2D1E4C2A,B_21,41.43184431964541,186390.94999041478,447938.7092422332,186432.35948900488,447937.34867241007,20
3,2D2D5555,B_21,35.295346905256395,186390.94999041478,447938.7092422332,186384.18346798985,447904.06857700524,12
3,521E521E,B_21,37.31487687182763,186390.94999041478,447938.7092422332,186423.8339067967,447921.0726870325,11
3,2D1E4C2A,B_22,34.65128767455177,186390.1291458436,447913.7264624414,186356.2020484868,447906.6792074831,24
3,2D2D5555,B_22,12.815764071213929,186390.1291458436,447913.7264624414,186396.97261776996,447902.8908405985,15
3,521E521E,B_22,20.771487539699628,186390.1291458436,447913.7264624414,186404.09494147045,447898.35079181794,13
3,2D1E4C2A,B_23,50.52932678621765,186389.308304017,447888.7436824548,186438.7038994582,447878.0999981078,22
3,521E521E,B_23,38.95387910361734,186389.308304017,447888.7436824548,186390.5874957847,447927.6765524446,15
3,2D2D5555,B_23,33.234887710197,186389.308304017,447888.7436824548,186397.77179295066,447920.88286595687,19
3,2D1E4C2A,B_24,11.423436303089698,186388.4874649356,447863.76090225636,186381.63537834922,447854.62067215075,25
3,2D2D5555,B_24,45.762818100155506,186388.4874649356,447863.76090225636,186405.6721512285,447906.17460378644,15
3,521E521E,B_24,45.201954861241866,186388.4874649356,447863.76090225636,186407.08376684468,447904.9603473811,15
3,2D1E4C2A,B_3,48.26584015983743,186413.47024342607,447862.9400646252,186385.35974208624,447823.7049905108,20
3,2D2D5555,B_3,45.24559540512881,186413.47024342607,447862.9400646252,186382.12865996704,447895.572395983,12
3,521E521E,B_3,28.901021449344494,186413.47024342607,447862.9400646252,186398.1501277187,447838.43367575353,12
3,2D1E4C2A,B_4,63.82018835518362,186412.64940729,447837.9572869847,186362.6100609742,447798.3456692195,25
3,2D2D5555,B_4,52.824696340349185,186412.64940729,447837.9572869847,186386.55564986423,447792.0272927886,14
3,521E521E,B_4,84.08369085604747,186412.64940729,447837.9572869847,186401.90629756066,447754.5627268425,11
3,2D1E4C2A,B_5,8.317140674771641,186411.8285738986,447812.97450913256,186403.55283605278,447813.80335900525,24
3,2D2D5555,B_5,25.935249172321416,186411.8285738986,447812.97450913256,186404.64698545085,447837.8956234134,9
3,521E521E,B_5,26.851276785927798,186411.8285738986,447812.97450913256,186386.6668143989,447822.3487783795,20
3,2D1E4C2A,B_6,53.37936347868394,186411.0077432533,447787.9917310898,186379.3393629486,447830.9623039771,25
3,2D2D5555,B_6,16.19188526675489,186411.0077432533,447787.9917310898,186394.97700434775,447785.7130124513,15
3,521E521E,B_6,30.054199263272103,186411.0077432533,447787.9917310898,186395.65833977674,447813.83066888276,18
3,2D1E4C2A,B_7,68.99494192237724,186410.18691535312,447763.0089528427,186342.79834563629,447748.2075109402,23
3,2D2D5555,B_7,36.702772998678924,186410.18691535312,447763.0089528427,186395.25454884465,447796.53682149324,16
3,521E521E,B_7,10.20505310387464,186410.18691535312,447763.0089528427,186399.98739106156,447762.67307625996,15
3,2D1E4C2A,B_8,0.9205054631143427,186409.36609019895,447738.02617439354,186408.55013136112,447738.4522512441,22
3,2D2D5555,B_8,53.425920614851655,186409.36609019895,447738.02617439354,186390.57572901665,447688.0136627571,6
3,521E521E,B_8,57.140945836235815,186409.36609019895,447738.02617439354,186368.30142983218,447698.2922926297,12
3,2D1E4C2A,B_9,23.098199115006466,186408.54526779018,447713.04339573934,186391.43523444148,447697.52651586087,19
3,2D2D5555,B_9,35.49872667997566,186408.54526779018,447713.04339573934,186382.73477903768,447688.67172640265,11
3,521E521E,B_9,30.201423346558276,186408.54526779018,447713.04339573934,186383.8954604881,447730.49369579775,15
3,4B2A5555,C_1,31.345856246358963,186387.66662859984,447838.77812186163,186385.06271132902,447807.54060725716,16
3,55346178,C_1,39.456517129049416,186387.66662859984,447838.77812186163,186403.97652601317,447802.8503611421,24
3,782D5207,C_1,26.026075250632157,186387.66662859984,447838.77812186163,186395.04885732173,447813.8209727446,20
3,55346178,C_13,82.04076634272187,186377.81680670183,447538.9847415364,186346.8939751887,447614.9746476642,15
3,4B2A5555,C_13,33.531677243059306,186377.81680670183,447538.9847415364,186409.9071654854,447529.25940082903,10
3,782D5207,C_13,29.937870227580817,186377.81680670183,447538.9847415364,186393.69156122714,447513.6023018876,10
3,55346178,C_14,52.435503971167314,186376.99600605428,447514.00195852807,186427.48100282525,447528.1704862478,15
3,782D5207,C_14,17.871645408729137,186376.99600605428,447514.00195852807,186393.50681030098,447520.84221091686,10
3,4B2A5555,C_14,77.11679185423303,186376.99600605428,447514.00195852807,186404.37436623595,447586.09512727277,8
3,55346178,C_15,18.368648234017538,186376.1752081521,447489.0191753251,186359.85584186556,447480.5879522851,17
3,782D5207,C_15,61.14900874880471,186376.1752081521,447489.0191753251,186419.69354795894,447531.9767750185,11
3,4B2A5555,C_15,20.644307216880993,186376.1752081521,447489.0191753251,186357.56341858912,447480.0867227096,9
3,55346178,C_16,54.85415850363104,186375.3544129948,447464.03639192047,186411.53229854692,447505.2691374284,16
3,4B2A5555,C_16,55.89859979952684,186375.3544129948,447464.03639192047,186319.4558311733,447464.081223747,12
3,782D5207,C_16,59.347030168562085,186375.3544129948,447464.03639192047,186326.79019862216,447498.147784038,11
3,55346178,C_17,66.35249990811731,186367.6089075527,447989.4956527854,186365.78031785967,447923.16835445515,26
3,782D5207,C_17,26.146751509846847,186367.6089075527,447989.4956527854,186374.4546070633,447964.26097401336,14
3,4B2A5555,C_17,26.07640099143385,186367.6089075527,447989.4956527854,186392.34778161347,447981.2514548941,11
3,55346178,C_18,105.56344186175816,186366.78805729182,447964.51287064346,186282.74689986094,447900.63232497126,12
3,4B2A5555,C_18,18.36957756431952,186366.78805729182,447964.51287064346,186383.10977413168,447972.9415680097,9
3,782D5207,C_18,18.757790682153146,186366.78805729182,447964.51287064346,186383.9828122335,447972.0092106685,11
3,55346178,C_19,24.99626391615071,186365.96720977605,447939.5300883058,186365.14636500546,447914.54730576207,19
3,4B2A5555,C_19,31.39846914907105,186365.96720977605,447939.5300883058,186346.92487081775,447964.495127699,10
3,782D5207,C_19,42.22534572350459,186365.96720977605,447939.5300883058,186375.5050432548,447980.6641320409,12
3,4B2A5555,C_2,23.18345753026811,186386.84579500955,447813.79534126876,186404.1260373998,447829.25062923087,15
3,55346178,C_2,9.846782876160939,186386.84579500955,447813.79534126876,186396.58250420113,447812.3271358578,26
3,782D5207,C_2,30.042976337510904,186386.84579500955,447813.79534126876,186371.00926527666,447839.3254167335,15
3,4B2A5555,C_20,5.237487316542215,186365.14636500546,447914.547305762,186364.97437851067,447909.31264301867,12
3,55346178,C_20,27.580698039016962,186365.14636500546,447914.547305762,186366.05208288154,447942.11312843155,23
3,782D5207,C_20,30.651795350853284,186365.14636500546,447914.547305762,186381.35459830193,447888.53143115365,16
3,4B2A5555,C_21,37.32639383001908,186364.32552297987,447889.56452302285,186332.53969554562,447909.13288653834,11
3,55346178,C_21,33.11184043145618,186364.32552297987,447889.56452302285,186365.4128751886,447922.6585049823,23
3,782D5207,C_21,30.18375886423079,186364.32552297987,447889.56452302285,186365.3167210408,447919.73200262553,13
3,4B2A5555,C_22,36.882345212493426,186363.50468369978,447864.5817400806,186382.1174907061,447896.4230780506,12
3,55346178,C_22,23.410458528544446,186363.50468369978,447864.5817400806,186379.14934051302,447847.1663939252,21
3,782D5207,C_22,17.859923953202077,186363.50468369978,447864.5817400806,186354.84201843612,447848.96331781254,13
3,55346178,C_23,35.86498333290115,186362.6838471643,447839.59895694215,186387.98341308982,447814.17792247364,25
3,4B2A5555,C_23,23.94431236857045,186362.6838471643,447839.59895694215,186378.9293924849,447822.0088360773,21
3,782D5207,C_23,52.904688778830476,186362.6838471643,447839.59895694215,186394.07431859695,447797.0132269611,17
3,55346178,C_3,50.37209318052165,186386.02496416416,447788.81256047747,186336.09587415555,447782.14669652,26
3,4B2A5555,C_3,55.9577379079667,186386.02496416416,447788.81256047747,186409.48195345912,447738.0086424692,16
3,782D5207,C_3,58.26223460374003,186386.02496416416,447788.81256047747,186426.15656271135,447746.5758136914,16
3,55346178,C_4,35.14188353801266,186385.20413606465,447763.82977948117,186409.07097992013,447738.0358704525,21
3,782D5207,C_4,73.15218598663377,186385.20413606465,447763.82977948117,186316.00099012384,447740.119720297,20
3,4B2A5555,C_4,58.998122186746876,186385.20413606465,447763.82977948117,186374.58763000573,447705.7947192101,11
3,55346178,C_5,36.90073445765917,186384.38331070956,447738.84699829447,186358.64567035498,447765.2901084083,25
3,4B2A5555,C_5,26.217106975524807,186384.38331070956,447738.84699829447,186375.8483002998,447714.0580835245,16
3,782D5207,C_5,40.98350384804024,186384.38331070956,447738.84699829447,186346.64294407226,447722.8685029415,19
3,55346178,C_6,29.63066954616627,186383.56248810005,447713.86421690555,186358.35510215117,447698.2897419103,22
3,782D5207,C_6,44.27106755132471,186383.56248810005,447713.86421690555,186342.1320283944,447698.26151102764,18
3,4B2A5555,C_6,24.999777669866013,186383.56248810005,447713.86421690555,186408.5314998611,447712.62432367646,9
3,55346178,C_7,66.5081533438969,186382.7416682357,447688.8814353113,186316.2702379264,447691.0912800679,22
3,782D5207,C_7,16.765574004950707,186382.7416682357,447688.8814353113,186383.7727240984,447705.6152751433,12
3,4B2A5555,C_7,18.456888225532605,186382.7416682357,447688.8814353113,186397.0785879906,447677.25777603756,9
3,55346178,C_8,42.035097648990764,186381.92085111726,447663.89865351433,186349.23005976557,447690.32329343923,16
3,782D5207,C_8,44.76222742690447,186381.92085111726,447663.89865351433,186365.95956410724,447705.7184373636,13
3,4B2A5555,C_8,28.30476374014838,186381.92085111726,447663.89865351433,186397.6497000052,447687.4308221999,9
3,07610752,D_1,35.30307215721548,186361.04218232975,447789.6333900729,186335.24075359543,447765.5378888537,24
3,78335578,D_1,19.541042880068236,186361.04218232975,447789.6333900729,186378.8364446201,447797.7090687678,27
3,34191966,D_1,41.67733457889648,186361.04218232975,447789.6333900729,186395.18381382988,447813.5363023664,16
3,07610752,D_12,87.47509209853513,186352.01322200985,447514.82275793125,186420.21113161926,447569.60356536007,13
3,34191966,D_12,61.05052869780743,186352.01322200985,447514.82275793125,186403.30742020987,447547.9297403564,11
3,78335578,D_12,26.140167179073106,186352.01322200985,447514.82275793125,186326.93665100876,447507.4421125003,19
3,07610752,D_13,29.778832863250738,186351.19242390522,447489.8399719803,186366.75708954083,447515.22737181466,14
3,34191966,D_13,16.586787497186922,186351.19242390522,447489.8399719803,186350.4106949023,447473.27161601954,16
3,78335578,D_13,15.586160721932949,186351.19242390522,447489.8399719803,186352.6050024192,447505.36198950355,18
3,07610752,D_14,99.8553365280123,186350.37162854627,447464.85718583665,186286.05276646646,447541.2389389841,15
3,78335578,D_14,95.86050402689692,186350.37162854627,447464.85718583665,186303.23907163664,447548.3302851648,12
3,34191966,D_14,79.1016029233204,186350.37162854627,447464.85718583665,186300.315384189,447526.10615305963,11
3,07610752,D_15,100.59307576266302,186349.5508359318,447439.8743994716,186294.50435075772,447524.06971621414,16
3,78335578,D_15,94.51842951092722,186349.5508359318,447439.8743994716,186285.0154521882,447508.9317507261,12
3,34191966,D_15,68.27635341879812,186349.5508359318,447439.8743994716,186363.9633569981,447506.61224235466,11
3,07610752,D_16,18.973535036162474,186343.44697776978,448015.2992892355,186325.83004771074,448008.25380791316,25
3,34191966,D_16,23.75908451348548,186343.44697776978,448015.2992892355,186326.5731562906,447998.57301512535,17
3,78335578,D_16,35.15558546881104,186343.44697776978,448015.2992892355,186330.717550062,447982.52922881616,24
3,34191966,D_17,23.71303876130558,186342.62612456517,447990.3165045468,186324.6392695363,447974.8639561011,21
3,07610752,D_17,26.643129404684437,186342.62612456517,447990.3165045468,186317.9461772901,448000.3542606195,22
3,78335578,D_17,23.143660107796553,186342.62612456517,447990.3165045468,186325.91586874946,448006.32888581126,17
3,07610752,D_18,35.217649984734145,186341.80527410615,447965.3337196534,186376.38047633905,447972.02985742094,16
3,34191966,D_18,40.103375074035846,186341.80527410615,447965.3337196534,186381.89973943878,447964.4884137802,15
3,78335578,D_18,79.8834520119066,186341.80527410615,447965.3337196534,186416.81545580347,447937.85939441924,18
3,34191966,D_19,1.3929151913868496,186340.98442639218,447940.3509345636,186340.93868745933,447938.95877053577,21
3,07610752,D_19,26.373309094243073,186340.98442639218,447940.3509345636,186331.75752517942,447915.6443417878,22
3,78335578,D_19,24.996266660221757,186340.98442639218,447940.3509345636,186340.1635814228,447915.36814928084,20
3,78335578,D_2,34.66223845598734,186360.22135402987,447764.65060632967,186335.9253135362,447789.3725235512,22
3,07610752,D_2,29.870770668061812,186360.22135402987,447764.65060632967,186384.33246510182,447747.0177601845,25
3,34191966,D_2,42.64761782855051,186360.22135402987,447764.65060632967,186402.8248056844,447762.7101905054,18
3,07610752,D_20,29.64966488251933,186340.1635814228,447915.36814928084,186358.43697116995,447938.71736457373,21
3,34191966,D_20,17.8295118380438,186340.1635814228,447915.36814928084,186326.37309497286,447926.6692101097,19
3,78335578,D_20,36.59056276058272,186340.1635814228,447915.36814928084,186373.49716738495,447930.4592503023,21
3,07610752,D_21,26.353225358523755,186339.34273919833,447890.385363798,186330.179000471,447865.67669367325,23
3,34191966,D_21,97.51710525394343,186339.34273919833,447890.385363798,186375.6749889378,447980.8815153514,17
3,78335578,D_21,55.648558253514175,186339.34273919833,447890.385363798,186366.03452252824,447939.2147682421,18
3,07610752,D_22,18.705727634579187,186338.52189971888,447865.4025781132,186321.43462664267,447857.7914451385,24
3,34191966,D_22,58.40410605976557,186338.52189971888,447865.4025781132,186372.1793555129,447913.1332315145,20
3,78335578,D_22,8.702909089190346,186338.52189971888,447865.4025781132,186330.1639604806,447867.828578588,21
3,07610752,D_23,36.599499565641274,186337.701062984,447840.4197922279,186354.98657724893,447872.6802070587,19
3,34191966,D_23,29.62076659014575,186337.701062984,447840.4197922279,186361.7278999508,447823.09637112357,16
3,78335578,D_23,18.855391477344558,186337.701062984,447840.4197922279,186320.60413973386,447832.46862859343,23
3,07610752,D_24,68.19231265533249,186336.88022899462,447815.4370061459,186343.40307281102,447747.5573772884,20
3,34191966,D_24,48.368766823742845,186336.88022899462,447815.4370061459,186379.0879601937,447839.05998290743,19
3,78335578,D_24,52.331609863746436,186336.88022899462,447815.4370061459,186318.30490775369,447766.51303623617,20
3,07610752,D_3,82.54122191026872,186359.40052847477,447739.6678223897,186276.89438411104,447742.07395137055,25
3,34191966,D_3,58.74314997408188,186359.40052847477,447739.6678223897,186399.0244903671,447696.3007921382,13
3,78335578,D_3,60.05220266377445,186359.40052847477,447739.6678223897,186408.7729605579,447705.4825917342,17
3,07610752,D_4,24.394531498657397,186358.579705665,447714.685038251,186335.7986067588,447723.4094121348,18
3,78335578,D_4,50.78294448651277,186358.579705665,447714.685038251,186387.8229012598,447673.167054652,19
3,34191966,D_4,34.35647285744334,186358.579705665,447714.685038251,186391.97206809602,447722.76695377147,14
3,07610752,D_5,52.18752196389274,186357.7588856004,447689.70225392113,186407.7238375528,447704.7701344996,18
3,34191966,D_5,1.036688677255013,186357.7588856004,447689.70225392113,186356.88767737735,447689.1403645676,16
3,78335578,D_5,46.10401863374197,186357.7588856004,447689.70225392113,186401.05948592845,447673.87068591884,14
3,78335578,D_6,43.07917098662162,186356.93806828125,447664.71946937725,186399.88691111206,447661.37105596357,17
3,07610752,D_6,27.71439532250291,186356.93806828125,447664.71946937725,186330.67732787496,447655.86163547693,14
3,34191966,D_6,49.010711460294075,186356.93806828125,447664.71946937725,186307.98662215556,447667.12898386107,13
3,07610752,D_7,128.89803794886987,186356.11725370627,447639.7366846386,186411.52102782574,447523.35315487435,13
3,34191966,D_7,117.9968182512722,186356.11725370627,447639.7366846386,186402.5921373402,447531.277778556,13
3,78335578,D_7,93.89317189398359,186356.11725370627,447639.7366846386,186420.29379803283,447571.19984135986,14
3,524B0778,E_1,72.3805283416534,186336.05939774952,447790.454219868,186396.2240809493,447830.6929049669,23
3,664B1E61,E_1,58.22641224449405,186336.05939774952,447790.454219868,186394.24667614914,447788.3198076982,18
3,78521E33,E_1,68.07961020806061,186336.05939774952,447790.454219868,186403.89279842895,447796.2389478949,24
3,524B0778,E_11,11.489719961008689,186327.8512362715,447540.6263460111,186335.79453199334,447532.3246764286,15
3,78521E33,E_11,60.826674380707665,186327.8512362715,447540.6263460111,186385.86762848365,447522.35115652095,17
3,664B1E61,E_11,75.34267697545633,186327.8512362715,447540.6263460111,186403.03910549948,447545.45369463984,9
3,524B0778,E_12,11.96490342508987,186327.03043522008,447515.643557522,186336.3541820728,447523.14200126706,16
3,664B1E61,E_12,65.7254208666145,186327.03043522008,447515.643557522,186330.08235221746,447581.2980832665,11
3,78521E33,E_12,26.94617051111246,186327.03043522008,447515.643557522,186353.7426052039,447512.1001015862,17
3,664B1E61,E_13,53.296738873033505,186326.20963691408,447490.6607688311,186366.3755161423,447455.62871892925,12
